gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YGL175C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL176C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL177W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL179C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL180W,True,False,False,True,False,False,2,True,True,0.8397,False,excluded_essential,2
YGL181W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL184C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YGL186C,False,False,False,True,False,False,1,False,True,0.7645,False,excluded_low_fitness,1
YGL187C,False,False,False,True,False,False,1,False,True,0.756,False,excluded_low_fitness,1
YGL191W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YGL194C,True,True,False,False,False,False,2,False,True,0.8973,False,excluded_low_fitness,2
YGL195W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL196W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL197W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL198W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL199C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL200C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL202W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL203C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL205W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL206C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL208W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL209W,True,False,True,False,False,True,1,False,False,,True,tier1,2
YGL210W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL211W,False,True,False,False,False,False,1,False,True,0.818,False,excluded_low_fitness,1
YGL212W,True,False,False,False,False,False,1,False,True,0.6807,False,excluded_low_fitness,1
YGL213C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL214W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL215W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL216W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL217C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL218W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL219C,True,False,False,False,False,False,1,False,True,0.455,False,excluded_low_fitness,1
YGL220W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL221C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL222C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL223C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL224C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL225W,False,False,False,True,False,False,1,True,True,0.3513,False,excluded_essential,1
YGL226C-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL226W,True,False,False,False,False,False,1,False,True,0.8612,False,excluded_low_fitness,1
YGL227W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL228W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL229C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL230C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL231C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL232W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL234W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL235W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL236C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL237C,True,True,False,False,False,False,2,False,True,0.847,False,excluded_low_fitness,2
YGL240W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL241W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL242C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL243W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL244W,True,True,False,False,False,False,2,False,True,0.5387,False,excluded_low_fitness,2
YGL245W,False,False,False,True,False,False,1,True,True,0.5798,False,excluded_essential,1
YGL246C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL248W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL249W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL250W,True,False,False,False,False,False,1,False,True,0.791,False,excluded_low_fitness,1
YGL251C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL252C,True,True,False,False,False,False,2,False,True,0.5907,False,excluded_low_fitness,2
YGL253W,True,True,False,True,False,False,3,False,True,0.8722,False,excluded_low_fitness,3
YGL254W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGL255W,True,False,False,True,False,False,2,False,True,0.363,False,excluded_low_fitness,2
YGL256W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGL257C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL258W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL259W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL260W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL261C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL262W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGL263W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR001C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR003W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR004W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR006W,True,False,False,False,False,False,1,False,True,0.3186,False,excluded_low_fitness,1
YGR007W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR008C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR010W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR011W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR012W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR014W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR015C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR016W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR017W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR018C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR019W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR020C,True,False,False,True,False,False,2,False,True,0.2855,False,excluded_low_fitness,2
YGR021W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR022C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR023W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR025W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR026W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR027C,True,False,False,False,False,False,1,False,True,0.73623,False,excluded_low_fitness,1
YGR028W,True,False,False,False,False,False,1,False,True,0.8923,False,excluded_low_fitness,1
YGR031W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR032W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR033C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR034W,True,False,False,False,False,False,1,False,True,0.869,False,excluded_low_fitness,1
YGR035C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR036C,True,False,False,True,False,False,2,False,True,0.3305,False,excluded_low_fitness,2
YGR037C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR038W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR039W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR040W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR041W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR042W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR043C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR044C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR045C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR046W,False,False,False,True,False,False,1,True,True,0.8268,False,excluded_essential,1
YGR049W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR050C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR051C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR052W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR053C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR054W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR055W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR056W,True,True,False,False,False,False,2,False,True,0.396,False,excluded_low_fitness,2
YGR057C,True,False,False,False,False,False,1,False,True,0.7885,False,excluded_low_fitness,1
YGR058W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR059W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR060W,False,False,False,True,False,False,1,True,True,0.6787,False,excluded_essential,1
YGR061C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR062C,True,False,False,True,False,False,2,False,True,0.772,False,excluded_low_fitness,2
YGR063C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR064W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR065C,False,False,False,True,False,False,1,True,True,0.6745,False,excluded_essential,1
YGR066C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR067C,True,False,True,False,False,True,1,False,False,,True,tier1,2
YGR068C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR069W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR070W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR071C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR072W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR076C,True,False,False,False,False,False,1,False,True,0.4785,False,excluded_low_fitness,1
YGR077C,True,False,False,False,False,False,1,False,True,0.8627,False,excluded_low_fitness,1
YGR078C,True,False,False,False,False,False,1,False,True,0.4975,False,excluded_low_fitness,1
YGR079W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR080W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR081C,True,True,False,False,False,False,2,False,True,0.79,False,excluded_low_fitness,2
YGR084C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR085C,True,False,False,False,False,False,1,False,True,0.8045,False,excluded_low_fitness,1
YGR086C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR087C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR088W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR089W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR092W,True,False,False,True,False,False,2,False,True,0.6217,False,excluded_low_fitness,2
YGR093W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR094W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YGR096W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR097W,True,True,False,False,False,False,2,False,True,0.6595,False,excluded_low_fitness,2
YGR100W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR101W,True,False,False,False,False,False,1,False,True,0.662,False,excluded_low_fitness,1
YGR102C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR104C,True,True,False,False,False,False,2,False,True,0.854,False,excluded_low_fitness,2
YGR105W,True,False,False,False,False,False,1,False,True,0.391,False,excluded_low_fitness,1
YGR106C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR107W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR108W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR109C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR110W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR111W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR112W,True,False,False,False,False,False,1,False,True,0.8155,False,excluded_low_fitness,1
YGR117C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR118W,True,False,False,False,False,False,1,False,True,0.8508,False,excluded_low_fitness,1
YGR121C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR122C-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR122W,True,True,False,False,False,False,2,False,True,0.7395,False,excluded_low_fitness,2
YGR123C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR124W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR125W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR126W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR127W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR129W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR130C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR131W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR132C,True,False,False,False,False,False,1,False,True,0.65,False,excluded_low_fitness,1
YGR133W,True,True,False,False,False,False,2,False,True,0.8705,False,excluded_low_fitness,2
YGR134W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR135W,True,True,False,False,False,False,2,False,True,0.8597,False,excluded_low_fitness,2
YGR136W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR137W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR138C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR139W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR141W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR142W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR143W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR144W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR146C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR148C,True,False,False,False,False,False,1,False,True,0.8142,False,excluded_low_fitness,1
YGR149W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR150C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR151C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR152C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR153W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR154C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR155W,True,False,False,True,False,False,2,False,True,0.6755,False,excluded_low_fitness,2
YGR157W,True,True,False,True,False,False,3,False,True,0.4912,False,excluded_low_fitness,3
YGR159C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR160W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR161C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR162W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YGR163W,True,False,False,False,False,False,1,False,True,0.7805,False,excluded_low_fitness,1
YGR164W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR165W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR166W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR167W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR168C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR169C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR170W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YGR171C,True,False,False,True,False,False,2,False,True,0.338,False,excluded_low_fitness,2
YGR173W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR174C,True,False,False,False,False,False,1,False,True,0.8923,False,excluded_low_fitness,1
YGR175C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YGR176W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YGR177C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
