term,gene
GO:0009097,YJR139C
GO:0009097,YJR148W
GO:0009097,YLR355C
GO:0009097,YMR108W
GO:0009098,YCL018W
GO:0009098,YGL009C
GO:0009098,YHR208W
GO:0009098,YJR148W
GO:0009098,YLR451W
GO:0009098,YNL104C
GO:0009098,YOR108W
GO:0009099,YCL009C
GO:0009099,YHR208W
GO:0009099,YJR016C
GO:0009099,YJR148W
GO:0009099,YLR355C
GO:0009099,YMR108W
GO:0009100,YJR061W
GO:0009100,YKL201C
GO:0009102,YGR286C
GO:0009102,YNR056C
GO:0009102,YNR057C
GO:0009102,YNR058W
GO:0009113,YGL234W
GO:0009113,YGR204W
GO:0009113,YKR080W
GO:0009113,YMR300C
GO:0009113,YOR184W
GO:0009116,YLR017W
GO:0009116,YLR209C
GO:0009117,YBR252W
GO:0009117,YCL050C
GO:0009117,YDL125C
GO:0009117,YDR226W
GO:0009117,YDR520C
GO:0009117,YDR530C
GO:0009117,YER170W
GO:0009117,YJR069C
GO:0009117,YKL067W
GO:0009117,YML035C
GO:0009117,YNL141W
GO:0009117,YOR111W
GO:0009117,YOR155C
GO:0009141,YCR026C
GO:0009141,YEL016C
GO:0009152,YLR359W
GO:0009156,YBL068W
GO:0009156,YER099C
GO:0009156,YHL011C
GO:0009156,YKL181W
GO:0009156,YOL061W
GO:0009164,YCL050C
GO:0009164,YDR305C
GO:0009164,YDR530C
GO:0009165,YBL068W
GO:0009165,YCL047C
GO:0009165,YCL050C
GO:0009165,YDR530C
GO:0009165,YER099C
GO:0009165,YGR010W
GO:0009165,YHL011C
GO:0009165,YHR144C
GO:0009165,YJR057W
GO:0009165,YKL181W
GO:0009165,YLR328W
GO:0009165,YOL061W
GO:0009165,YOR074C
GO:0009166,YER037W
GO:0009166,YGL224C
GO:0009166,YHR202W
GO:0009168,YLR359W
GO:0009168,YML035C
GO:0009168,YNL141W
GO:0009200,YPL033C
GO:0009228,YBR240C
GO:0009228,YDL244W
GO:0009228,YFL058W
GO:0009228,YGR144W
GO:0009228,YJR156C
GO:0009228,YNL332W
GO:0009228,YOL055C
GO:0009228,YPL214C
GO:0009228,YPL258C
GO:0009228,YPR121W
GO:0009229,YDL244W
GO:0009229,YFL058W
GO:0009229,YJR156C
GO:0009229,YNL332W
GO:0009229,YOL055C
GO:0009229,YOR143C
GO:0009229,YPL214C
GO:0009229,YPL258C
GO:0009231,YBL033C
GO:0009231,YBR153W
GO:0009231,YBR256C
GO:0009231,YDR236C
GO:0009231,YDR487C
GO:0009231,YOL066C
GO:0009231,YOL143C
GO:0009240,YPL117C
GO:0009249,YAL044C
GO:0009249,YCR008W
GO:0009249,YJL046W
GO:0009249,YLR239C
GO:0009249,YOR196C
GO:0009251,YBR056W
GO:0009251,YDR261C
GO:0009251,YLR300W
GO:0009251,YOR190W
GO:0009263,YER070W
GO:0009263,YGR180C
GO:0009263,YGR209C
GO:0009263,YIL066C
GO:0009263,YJL026W
GO:0009263,YLR043C
GO:0009267,YBR239C
GO:0009267,YDR080W
GO:0009267,YDR294C
GO:0009267,YGR163W
GO:0009267,YHR186C
GO:0009267,YJL103C
GO:0009267,YKL100C
GO:0009267,YLL040C
GO:0009267,YML121W
GO:0009267,YOL052C-A
GO:0009268,YCR032W
GO:0009272,YAL053W
GO:0009272,YBL105C
GO:0009272,YGL027C
GO:0009272,YGL139W
GO:0009272,YHR101C
GO:0009272,YKL046C
GO:0009272,YKR042W
GO:0009272,YMR200W
GO:0009272,YMR238W
GO:0009272,YOR365C
GO:0009272,YPL221W
GO:0009277,YAL005C
GO:0009277,YAL063C
GO:0009277,YAL068C
GO:0009277,YAR050W
GO:0009277,YAR071W
GO:0009277,YBL108C-A
GO:0009277,YBR040W
GO:0009277,YBR067C
GO:0009277,YBR078W
GO:0009277,YBR092C
GO:0009277,YBR093C
GO:0009277,YBR162C
GO:0009277,YBR301W
GO:0009277,YCL048W
GO:0009277,YCR089W
GO:0009277,YCR104W
GO:0009277,YDL024C
GO:0009277,YDR055W
GO:0009277,YDR077W
GO:0009277,YDR144C
GO:0009277,YDR261C
GO:0009277,YDR349C
GO:0009277,YDR522C
GO:0009277,YDR534C
GO:0009277,YDR542W
GO:0009277,YEL040W
GO:0009277,YEL049W
GO:0009277,YER011W
GO:0009277,YER150W
GO:0009277,YFL020C
GO:0009277,YGL028C
GO:0009277,YGL032C
GO:0009277,YGL261C
GO:0009277,YGR189C
GO:0009277,YGR192C
GO:0009277,YGR279C
GO:0009277,YGR282C
GO:0009277,YGR294W
GO:0009277,YHL046C
GO:0009277,YHR143W
GO:0009277,YHR211W
GO:0009277,YHR215W
GO:0009277,YIL011W
GO:0009277,YIL015W
GO:0009277,YIL123W
GO:0009277,YIL169C
GO:0009277,YIL176C
GO:0009277,YIR039C
GO:0009277,YIR041W
GO:0009277,YJL052W
GO:0009277,YJL078C
GO:0009277,YJL116C
GO:0009277,YJL158C
GO:0009277,YJL159W
GO:0009277,YJL160C
GO:0009277,YJL171C
GO:0009277,YJL223C
GO:0009277,YJR004C
GO:0009277,YJR009C
GO:0009277,YJR091C
GO:0009277,YJR150C
GO:0009277,YJR151C
GO:0009277,YKL096W
GO:0009277,YKL096W-A
GO:0009277,YKL163W
GO:0009277,YKL164C
GO:0009277,YKL165C
GO:0009277,YKL224C
GO:0009277,YKR042W
GO:0009277,YKR102W
GO:0009277,YLL024C
GO:0009277,YLL025W
GO:0009277,YLL064C
GO:0009277,YLR037C
GO:0009277,YLR040C
GO:0009277,YLR042C
GO:0009277,YLR110C
GO:0009277,YLR120C
GO:0009277,YLR121C
GO:0009277,YLR194C
GO:0009277,YLR213C
GO:0009277,YLR286C
GO:0009277,YLR300W
GO:0009277,YLR390W-A
GO:0009277,YLR461W
GO:0009277,YMR006C
GO:0009277,YMR215W
GO:0009277,YMR305C
GO:0009277,YMR307W
GO:0009277,YMR325W
GO:0009277,YNL066W
GO:0009277,YNL190W
GO:0009277,YNL300W
GO:0009277,YNL322C
GO:0009277,YNL327W
GO:0009277,YNR044W
GO:0009277,YNR067C
GO:0009277,YNR076W
GO:0009277,YOL030W
GO:0009277,YOL132W
GO:0009277,YOL154W
GO:0009277,YOL155C
GO:0009277,YOL161C
GO:0009277,YOR009W
GO:0009277,YOR010C
GO:0009277,YOR190W
GO:0009277,YOR214C
GO:0009277,YOR247W
GO:0009277,YOR382W
GO:0009277,YOR383C
GO:0009277,YOR394W
GO:0009277,YPL130W
GO:0009277,YPL163C
GO:0009277,YPL282C
GO:0009277,YPR026W
GO:0009302,YNL222W
GO:0009303,YBR010W
GO:0009303,YEL055C
GO:0009303,YKL049C
GO:0009303,YML127W
GO:0009303,YMR239C
GO:0009303,YNL031C
GO:0009306,YCR067C
GO:0009306,YDL099W
GO:0009306,YDR084C
GO:0009306,YDR517W
GO:0009306,YER143W
GO:0009306,YFL005W
GO:0009306,YGR127W
GO:0009306,YJL205C
GO:0009306,YMR185W
GO:0009306,YNL024C-A
GO:0009306,YNL287W
GO:0009306,YNR026C
GO:0009306,YOL018C
GO:0009306,YOR329C
GO:0009306,YPR149W
GO:0009311,YGL027C
GO:0009311,YMR196W
GO:0009313,YGL156W
GO:0009378,YBR202W
GO:0009378,YGL201C
GO:0009378,YIR002C
GO:0009378,YLR032W
GO:0009378,YMR190C
GO:0009378,YPR019W
GO:0009395,YKR031C
GO:0009395,YLR380W
GO:0009395,YMR006C
GO:0009395,YMR008C
GO:0009395,YNL012W
GO:0009395,YOL011W
GO:0009395,YPL103C
GO:0009395,YPL268W
GO:0009396,YER183C
GO:0009396,YGR267C
GO:0009396,YKL132C
GO:0009396,YKR080W
GO:0009396,YMR113W
GO:0009396,YNL256W
GO:0009396,YOR241W
GO:0009408,YDL100C
GO:0009408,YDR171W
GO:0009408,YER133W
GO:0009408,YFL016C
GO:0009408,YGL073W
GO:0009408,YLR260W
GO:0009408,YML007W
GO:0009408,YNL064C
GO:0009408,YNL283C
GO:0009408,YOL105C
GO:0009408,YOR007C
GO:0009408,YOR008C
GO:0009408,YOR178C
GO:0009408,YPL004C
GO:0009410,YCR106W
GO:0009410,YDR406W
GO:0009410,YEL062W
GO:0009410,YGR212W
GO:0009410,YKL075C
GO:0009410,YLR397C
GO:0009410,YLR426W
GO:0009410,YMR073C
GO:0009410,YMR216C
GO:0009410,YNR070W
GO:0009410,YOR018W
GO:0009410,YOR028C
GO:0009410,YOR153W
GO:0009410,YOR380W
GO:0009410,YPR094W
GO:0009423,YBR249C
GO:0009423,YDR035W
GO:0009423,YDR127W
GO:0009423,YGL148W
GO:0009435,YBL098W
GO:0009435,YCL047C
GO:0009435,YDR428C
GO:0009435,YFR047C
GO:0009435,YGR010W
GO:0009435,YHR074W
GO:0009435,YJR025C
GO:0009435,YJR078W
GO:0009435,YLR231C
GO:0009435,YLR328W
GO:0009435,YNL129W
GO:0009435,YOR209C
GO:0009437,YAR035W
GO:0009437,YER024W
GO:0009437,YML042W
GO:0009451,YDL036C
GO:0009451,YFL001W
GO:0009451,YGL063W
GO:0009451,YGR169C
GO:0009451,YLR165C
GO:0009451,YLR175W
GO:0009451,YNL292W
GO:0009451,YOL066C
GO:0009451,YOR243C
GO:0009451,YPL212C
GO:0009452,YPL157W
GO:0009636,YGR177C
GO:0009636,YGR234W
GO:0009636,YGR263C
GO:0009636,YNL239W
GO:0009636,YOL002C
GO:0009651,YDR171W
GO:0009651,YHR114W
GO:0009651,YKR072C
GO:0009651,YMR109W
GO:0009651,YNL091W
GO:0009651,YOL089C
GO:0009651,YOR047C
GO:0009651,YPL061W
GO:0009651,YPL180W
GO:0009651,YPR005C
GO:0009653,YPR065W
GO:0009749,YHR135C
GO:0009749,YNL154C
GO:0009757,YER020W
GO:0009898,YBR041W
GO:0009898,YCL008C
GO:0009898,YDR122W
GO:0009898,YGL045W
GO:0009898,YHR174W
GO:0009898,YJL049W
GO:0009898,YLR025W
GO:0009966,YDR373W
GO:0009966,YMR028W
GO:0009966,YMR311C
GO:0009968,YDR183W
GO:0009968,YLR452C
GO:0009968,YMR028W
GO:0009968,YOR281C
GO:0009968,YPR040W
GO:0009982,YDL036C
GO:0009982,YFL001W
GO:0009982,YGL063W
GO:0009982,YGR169C
GO:0009982,YLR165C
GO:0009982,YLR175W
GO:0009982,YNL292W
GO:0009982,YOL066C
GO:0009982,YOR243C
GO:0009982,YPL212C
GO:0009986,YBR056W
GO:0009986,YDR261C
GO:0009986,YDR420W
GO:0009986,YGL028C
GO:0009986,YGR014W
GO:0009986,YGR279C
GO:0009986,YGR282C
GO:0009986,YIL123W
GO:0009986,YJL116C
GO:0009986,YKR042W
GO:0009986,YLR144C
GO:0009986,YLR300W
GO:0009986,YMR305C
GO:0009986,YNL066W
GO:0009986,YNR067C
GO:0009986,YOL154W
GO:0009986,YOR190W
GO:0009986,YOR247W
GO:0010008,YAL014C
GO:0010008,YAL026C
GO:0010008,YAR028W
GO:0010008,YBL007C
GO:0010008,YBR097W
GO:0010008,YCR075C
GO:0010008,YDL113C
GO:0010008,YDR027C
GO:0010008,YDR153C
GO:0010008,YDR313C
GO:0010008,YDR425W
GO:0010008,YDR456W
GO:0010008,YDR484W
GO:0010008,YDR486C
GO:0010008,YEL063C
GO:0010008,YEL065W
GO:0010008,YER125W
GO:0010008,YER166W
GO:0010008,YFR019W
GO:0010008,YFR021W
GO:0010008,YGR170W
GO:0010008,YGR223C
GO:0010008,YHL002W
GO:0010008,YHL040C
GO:0010008,YHL047C
GO:0010008,YHR005C
GO:0010008,YHR105W
GO:0010008,YIL048W
GO:0010008,YIL173W
GO:0010008,YIR006C
GO:0010008,YJL029C
GO:0010008,YJL036W
GO:0010008,YJR040W
GO:0010008,YJR044C
GO:0010008,YJR066W
GO:0010008,YJR102C
GO:0010008,YKL002W
GO:0010008,YKL041W
GO:0010008,YKL124W
GO:0010008,YKL213C
GO:0010008,YKR020W
GO:0010008,YKR035W-A
GO:0010008,YLL040C
GO:0010008,YLR025W
GO:0010008,YLR083C
GO:0010008,YLR181C
GO:0010008,YLR240W
GO:0010008,YLR360W
GO:0010008,YLR386W
GO:0010008,YLR417W
GO:0010008,YMR010W
GO:0010008,YMR054W
GO:0010008,YMR077C
GO:0010008,YMR110C
GO:0010008,YMR162C
GO:0010008,YMR171C
GO:0010008,YNL006W
GO:0010008,YNL084C
GO:0010008,YNR006W
GO:0010008,YOL018C
GO:0010008,YOL158C
GO:0010008,YOR069W
GO:0010008,YOR089C
GO:0010008,YPL002C
GO:0010008,YPL084W
GO:0010008,YPL120W
GO:0010008,YPL195W
GO:0010008,YPR079W
GO:0010008,YPR109W
GO:0010008,YPR165W
GO:0010008,YPR173C
GO:0010038,YDL100C
GO:0010038,YDR135C
GO:0010038,YHL035C
GO:0010038,YLR109W
GO:0010181,YBR035C
GO:0010181,YBR052C
GO:0010181,YCR004C
GO:0010181,YDL171C
GO:0010181,YDR032C
GO:0010181,YEL047C
GO:0010181,YFR030W
GO:0010181,YGL148W
GO:0010181,YGR017W
GO:0010181,YHR042W
GO:0010181,YHR179W
GO:0010181,YJR051W
GO:0010181,YJR137C
GO:0010181,YKL088W
GO:0010181,YKR072C
GO:0010181,YLR011W
GO:0010181,YOR054C
GO:0010181,YPL171C
GO:0010181,YPL207W
GO:0010181,YPR048W
GO:0010255,YDL138W
GO:0010255,YDL194W
GO:0010255,YER020W
GO:0010255,YOR371C
GO:0010314,YBR131W
GO:0010314,YBR260C
GO:0010314,YCR002C
GO:0010314,YDR311W
GO:0010314,YGL124C
GO:0010314,YGR223C
GO:0010314,YHR107C
GO:0010314,YJR076C
GO:0010314,YKR003W
GO:0010314,YLR314C
GO:0010389,YBR160W
GO:0010389,YKL161C
GO:0010447,YBR260C
GO:0010447,YER150W
GO:0010447,YHR030C
GO:0010447,YJL095W
GO:0010447,YLR332W
GO:0010458,YBR017C
GO:0010458,YCR002C
GO:0010458,YDL225W
GO:0010458,YDR328C
GO:0010458,YNL172W
GO:0010467,YGR116W
GO:0010467,YGR271W
GO:0010468,YAL034C
GO:0010468,YBR160W
GO:0010468,YBR233W
GO:0010468,YDR096W
GO:0010468,YDR180W
GO:0010468,YER169W
GO:0010468,YHR081W
GO:0010468,YJL115W
GO:0010468,YKL161C
GO:0010468,YLL002W
GO:0010468,YLR183C
GO:0010468,YMR080C
GO:0010468,YMR176W
GO:0010468,YOR338W
GO:0010485,YMR069W
GO:0010485,YOR244W
GO:0010485,YPL001W
GO:0010494,YAL035W
GO:0010494,YAL036C
GO:0010494,YBL016W
GO:0010494,YBL105C
GO:0010494,YBR025C
GO:0010494,YBR072W
GO:0010494,YBR079C
GO:0010494,YBR127C
GO:0010494,YBR143C
GO:0010494,YBR160W
GO:0010494,YBR212W
GO:0010494,YCL011C
GO:0010494,YCL037C
GO:0010494,YCR077C
GO:0010494,YDL053C
GO:0010494,YDL134C
GO:0010494,YDL140C
GO:0010494,YDL160C
GO:0010494,YDL166C
GO:0010494,YDL167C
GO:0010494,YDR023W
GO:0010494,YDR172W
GO:0010494,YDR293C
GO:0010494,YDR429C
GO:0010494,YDR432W
GO:0010494,YDR502C
GO:0010494,YDR515W
GO:0010494,YDR533C
GO:0010494,YER110C
GO:0010494,YER165W
GO:0010494,YER176W
GO:0010494,YER177W
GO:0010494,YFL045C
GO:0010494,YFR023W
GO:0010494,YGL009C
GO:0010494,YGL049C
GO:0010494,YGL105W
GO:0010494,YGL173C
GO:0010494,YGL245W
GO:0010494,YGR155W
GO:0010494,YGR162W
GO:0010494,YGR178C
GO:0010494,YGR185C
GO:0010494,YGR214W
GO:0010494,YGR234W
GO:0010494,YGR250C
GO:0010494,YGR264C
GO:0010494,YGR271W
GO:0010494,YHL034C
GO:0010494,YHR015W
GO:0010494,YHR082C
GO:0010494,YHR121W
GO:0010494,YHR186C
GO:0010494,YIR026C
GO:0010494,YJL128C
GO:0010494,YJL138C
GO:0010494,YJR007W
GO:0010494,YJR137C
GO:0010494,YKL035W
GO:0010494,YKL056C
GO:0010494,YKL081W
GO:0010494,YKL166C
GO:0010494,YKL181W
GO:0010494,YKL204W
GO:0010494,YKR059W
GO:0010494,YLR180W
GO:0010494,YLR192C
GO:0010494,YLR244C
GO:0010494,YLR249W
GO:0010494,YLR287C-A
GO:0010494,YML017W
GO:0010494,YML117W
GO:0010494,YMR012W
GO:0010494,YMR146C
GO:0010494,YMR216C
GO:0010494,YMR246W
GO:0010494,YMR260C
GO:0010494,YMR309C
GO:0010494,YNL004W
GO:0010494,YNL016W
GO:0010494,YNL085W
GO:0010494,YNL161W
GO:0010494,YNL197C
GO:0010494,YNL207W
GO:0010494,YNL209W
GO:0010494,YNL255C
GO:0010494,YOL111C
GO:0010494,YOL123W
GO:0010494,YOL139C
GO:0010494,YOR046C
GO:0010494,YOR151C
GO:0010494,YOR204W
GO:0010494,YOR303W
GO:0010494,YOR361C
GO:0010494,YPL009C
GO:0010494,YPL048W
GO:0010494,YPL184C
GO:0010494,YPL280W
GO:0010494,YPR129W
GO:0010494,YPR163C
GO:0010498,YBL041W
GO:0010498,YER012W
GO:0010498,YER094C
GO:0010498,YFR050C
GO:0010498,YGL011C
GO:0010498,YGR135W
GO:0010498,YGR253C
GO:0010498,YJL001W
GO:0010498,YML092C
GO:0010498,YMR314W
GO:0010498,YOL038W
GO:0010498,YOR157C
GO:0010498,YOR362C
GO:0010498,YPR103W
GO:0010499,YBL041W
GO:0010499,YER012W
GO:0010499,YER094C
GO:0010499,YFL007W
GO:0010499,YFR050C
GO:0010499,YGL011C
GO:0010499,YGR135W
GO:0010499,YGR253C
GO:0010499,YJL001W
GO:0010499,YML092C
GO:0010499,YMR314W
GO:0010499,YOL038W
GO:0010499,YOR157C
GO:0010499,YOR362C
GO:0010499,YPR103W
GO:0010506,YDR435C
GO:0010506,YGL180W
GO:0010506,YHR186C
GO:0010507,YGR063C
GO:0010507,YGR163W
GO:0010507,YJL127C
GO:0010507,YKL056C
GO:0010507,YML121W
GO:0010508,YDL108W
GO:0010508,YDR074W
GO:0010508,YEL062W
GO:0010508,YFR028C
GO:0010508,YHL023C
GO:0010508,YJR138W
GO:0010508,YML010W
GO:0010508,YPR025C
GO:0010520,YHR153C
GO:0010520,YOL104C
GO:0010520,YPL200W
GO:0010526,YBL016W
GO:0010526,YDR289C
GO:0010526,YER104W
GO:0010526,YHR154W
GO:0010526,YJL047C
GO:0010526,YLL002W
GO:0010526,YOR144C
GO:0010526,YPR164W
GO:0010570,YBR160W
GO:0010570,YHR082C
GO:0010603,YDL160C
GO:0010603,YIL033C
GO:0010603,YNL098C
GO:0010604,YDL007W
GO:0010604,YDR394W
GO:0010604,YGL048C
GO:0010604,YKL145W
GO:0010604,YOR117W
GO:0010604,YOR259C
GO:0010608,YGL014W
GO:0010608,YGL178W
GO:0010628,YER167W
GO:0010629,YDR266C
GO:0010629,YDR464W
GO:0010629,YLR244C
GO:0010629,YMR116C
GO:0010737,YDR006C
GO:0010737,YER020W
GO:0010737,YJL164C
GO:0010737,YKL166C
GO:0010737,YPL203W
GO:0010833,YAR007C
GO:0010833,YJL173C
GO:0010833,YNL216W
GO:0010833,YNL312W
GO:0010833,YPL128C
GO:0010906,YGL059W
GO:0010906,YIL042C
GO:0010960,YOL060C
GO:0010961,YFL050C
GO:0010961,YKL064W
GO:0010961,YOL060C
GO:0010961,YOL130W
GO:0010969,YER124C
GO:0010971,YGL190C
GO:0010971,YML109W
GO:0010971,YMR036C
GO:0010971,YMR273C
GO:0010972,YBR007C
GO:0010992,YDR069C
GO:0010992,YJR099W
GO:0010992,YKL213C
GO:0010992,YLR073C
GO:0010992,YOR124C
GO:0010994,YDR092W
GO:0010994,YER125W
GO:0010994,YGL087C
GO:0010994,YGL141W
GO:0010994,YKL010C
GO:0010994,YLR032W
GO:0010997,YBR296C-A
GO:0010997,YCL061C
GO:0010997,YGL003C
GO:0010997,YGL116W
GO:0010997,YGR225W
GO:0012505,YAL014C
GO:0012505,YAL030W
GO:0012505,YAR008W
GO:0012505,YBR042C
GO:0012505,YBR264C
GO:0012505,YDL185W
GO:0012505,YDR018C
GO:0012505,YDR458C
GO:0012505,YDR468C
GO:0012505,YFL038C
GO:0012505,YGL212W
GO:0012505,YHR022C
GO:0012505,YHR140W
GO:0012505,YJL170C
GO:0012505,YJR033C
GO:0012505,YKL041W
GO:0012505,YKL119C
GO:0012505,YKR014C
GO:0012505,YKR035W-A
GO:0012505,YLR026C
GO:0012505,YLR105C
GO:0012505,YLR262C
GO:0012505,YLR268W
GO:0012505,YML034W
GO:0012505,YMR059W
GO:0012505,YMR183C
GO:0012505,YMR197C
GO:0012505,YNL093W
GO:0012505,YNL180C
GO:0012505,YNL304W
GO:0012505,YNL321W
GO:0012505,YOL018C
GO:0012505,YOR036W
GO:0012505,YOR089C
GO:0012505,YOR106W
GO:0012505,YOR132W
GO:0012505,YOR298W
GO:0012505,YOR327C
GO:0012505,YPL045W
GO:0012505,YPL083C
GO:0012505,YPL170W
GO:0012505,YPL232W
GO:0012506,YMR067C
GO:0012507,YAR033W
GO:0012507,YDL058W
GO:0012507,YDL121C
GO:0012507,YDL195W
GO:0012507,YGL051W
GO:0012507,YGR105W
GO:0012507,YIL109C
GO:0012507,YLR078C
GO:0012507,YLR208W
GO:0012507,YLR268W
GO:0012507,YML067C
GO:0012507,YMR197C
GO:0012507,YPL085W
GO:0012507,YPL218W
GO:0012507,YPR181C
GO:0015031,YAL002W
GO:0015031,YAL007C
GO:0015031,YAL014C
GO:0015031,YAL042W
GO:0015031,YAR002C-A
GO:0015031,YAR002W
GO:0015031,YAR033W
GO:0015031,YBL017C
GO:0015031,YBL037W
GO:0015031,YBL040C
GO:0015031,YBL050W
GO:0015031,YBL078C
GO:0015031,YBL079W
GO:0015031,YBL102W
GO:0015031,YBL104C
GO:0015031,YBL107C
GO:0015031,YBR017C
GO:0015031,YBR077C
GO:0015031,YBR080C
GO:0015031,YBR091C
GO:0015031,YBR097W
GO:0015031,YBR102C
GO:0015031,YBR105C
GO:0015031,YBR106W
GO:0015031,YBR111W-A
GO:0015031,YBR128C
GO:0015031,YBR131W
GO:0015031,YBR162W-A
GO:0015031,YBR164C
GO:0015031,YBR170C
GO:0015031,YBR171W
GO:0015031,YBR201W
GO:0015031,YBR217W
GO:0015031,YBR264C
GO:0015031,YBR283C
GO:0015031,YBR288C
GO:0015031,YCL008C
GO:0015031,YCR067C
GO:0015031,YDL018C
GO:0015031,YDL058W
GO:0015031,YDL063C
GO:0015031,YDL072C
GO:0015031,YDL077C
GO:0015031,YDL088C
GO:0015031,YDL113C
GO:0015031,YDL115C
GO:0015031,YDL116W
GO:0015031,YDL126C
GO:0015031,YDL137W
GO:0015031,YDL145C
GO:0015031,YDL192W
GO:0015031,YDL195W
GO:0015031,YDL207W
GO:0015031,YDL212W
GO:0015031,YDL217C
GO:0015031,YDL226C
GO:0015031,YDL231C
GO:0015031,YDR002W
GO:0015031,YDR022C
GO:0015031,YDR027C
GO:0015031,YDR080W
GO:0015031,YDR086C
GO:0015031,YDR093W
GO:0015031,YDR128W
GO:0015031,YDR141C
GO:0015031,YDR142C
GO:0015031,YDR153C
GO:0015031,YDR155C
GO:0015031,YDR164C
GO:0015031,YDR166C
GO:0015031,YDR170C
GO:0015031,YDR186C
GO:0015031,YDR189W
GO:0015031,YDR192C
GO:0015031,YDR200C
GO:0015031,YDR202C
GO:0015031,YDR238C
GO:0015031,YDR244W
GO:0015031,YDR252W
GO:0015031,YDR265W
GO:0015031,YDR299W
GO:0015031,YDR351W
GO:0015031,YDR358W
GO:0015031,YDR361C
GO:0015031,YDR372C
GO:0015031,YDR395W
GO:0015031,YDR414C
GO:0015031,YDR424C
GO:0015031,YDR425W
GO:0015031,YDR468C
GO:0015031,YDR484W
GO:0015031,YDR486C
GO:0015031,YDR498C
GO:0015031,YDR524C
GO:0015031,YEL020W-A
GO:0015031,YEL031W
GO:0015031,YEL062W
GO:0015031,YER006W
GO:0015031,YER008C
GO:0015031,YER009W
GO:0015031,YER019C-A
GO:0015031,YER031C
GO:0015031,YER074W-A
GO:0015031,YER087C-B
GO:0015031,YER105C
GO:0015031,YER107C
GO:0015031,YER110C
GO:0015031,YER122C
GO:0015031,YER128W
GO:0015031,YER136W
GO:0015031,YER143W
GO:0015031,YER157W
GO:0015031,YFL005W
GO:0015031,YFL025C
GO:0015031,YFL038C
GO:0015031,YFR002W
GO:0015031,YFR021W
GO:0015031,YFR051C
GO:0015031,YGL002W
GO:0015031,YGL005C
GO:0015031,YGL051W
GO:0015031,YGL092W
GO:0015031,YGL095C
GO:0015031,YGL098W
GO:0015031,YGL099W
GO:0015031,YGL100W
GO:0015031,YGL104C
GO:0015031,YGL114W
GO:0015031,YGL124C
GO:0015031,YGL137W
GO:0015031,YGL145W
GO:0015031,YGL153W
GO:0015031,YGL164C
GO:0015031,YGL172W
GO:0015031,YGL180W
GO:0015031,YGL200C
GO:0015031,YGL210W
GO:0015031,YGL223C
GO:0015031,YGL233W
GO:0015031,YGL238W
GO:0015031,YGL241W
GO:0015031,YGR009C
GO:0015031,YGR033C
GO:0015031,YGR082W
GO:0015031,YGR119C
GO:0015031,YGR120C
GO:0015031,YGR131W
GO:0015031,YGR141W
GO:0015031,YGR172C
GO:0015031,YGR181W
GO:0015031,YGR200C
GO:0015031,YGR206W
GO:0015031,YGR209C
GO:0015031,YGR218W
GO:0015031,YGR239C
GO:0015031,YGR245C
GO:0015031,YGR261C
GO:0015031,YHL002W
GO:0015031,YHL019C
GO:0015031,YHL023C
GO:0015031,YHL031C
GO:0015031,YHR005C-A
GO:0015031,YHR012W
GO:0015031,YHR036W
GO:0015031,YHR083W
GO:0015031,YHR098C
GO:0015031,YHR103W
GO:0015031,YHR108W
GO:0015031,YHR110W
GO:0015031,YHR142W
GO:0015031,YHR170W
GO:0015031,YHR171W
GO:0015031,YHR181W
GO:0015031,YHR193C
GO:0015031,YIL002C
GO:0015031,YIL004C
GO:0015031,YIL022W
GO:0015031,YIL048W
GO:0015031,YIL063C
GO:0015031,YIL068C
GO:0015031,YIL076W
GO:0015031,YIL109C
GO:0015031,YIL115C
GO:0015031,YIL149C
GO:0015031,YIL173W
GO:0015031,YIR011C
GO:0015031,YJL004C
GO:0015031,YJL024C
GO:0015031,YJL029C
GO:0015031,YJL036W
GO:0015031,YJL039C
GO:0015031,YJL041W
GO:0015031,YJL053W
GO:0015031,YJL054W
GO:0015031,YJL061W
GO:0015031,YJL085W
GO:0015031,YJL099W
GO:0015031,YJL104W
GO:0015031,YJL143W
GO:0015031,YJL154C
GO:0015031,YJL178C
GO:0015031,YJL192C
GO:0015031,YJL204C
GO:0015031,YJL205C
GO:0015031,YJL207C
GO:0015031,YJL210W
GO:0015031,YJL212C
GO:0015031,YJL222W
GO:0015031,YJR005W
GO:0015031,YJR033C
GO:0015031,YJR042W
GO:0015031,YJR044C
GO:0015031,YJR058C
GO:0015031,YJR074W
GO:0015031,YJR102C
GO:0015031,YJR125C
GO:0015031,YJR126C
GO:0015031,YJR132W
GO:0015031,YJR135W-A
GO:0015031,YJR138W
GO:0015031,YKL002W
GO:0015031,YKL006C-A
GO:0015031,YKL041W
GO:0015031,YKL057C
GO:0015031,YKL065C
GO:0015031,YKL068W
GO:0015031,YKL084W
GO:0015031,YKL103C
GO:0015031,YKL124W
GO:0015031,YKL135C
GO:0015031,YKL143W
GO:0015031,YKL176C
GO:0015031,YKL195W
GO:0015031,YKL197C
GO:0015031,YKR007W
GO:0015031,YKR014C
GO:0015031,YKR020W
GO:0015031,YKR027W
GO:0015031,YKR035W-A
GO:0015031,YKR065C
GO:0015031,YKR082W
GO:0015031,YKR093W
GO:0015031,YKR095W
GO:0015031,YLL023C
GO:0015031,YLL042C
GO:0015031,YLR008C
GO:0015031,YLR018C
GO:0015031,YLR025W
