gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
RPD3_SPT3_TFC7,trigenic,Total Titer,-0.712076789362621,0.07325058409922704,0.04229124444798605,1.2774322267761207e-05,5.034489403259218,0.0003170539431339369,0.712076789362621,True,True
MED4_RPD3_YAP6,trigenic,C14:0,3.587009468748186,1.5904841564788121,0.9182664558848771,0.03683642487099492,2.6633810315704514,0.06976447575037234,3.587009468748186,True,False
MED4_RPD3_YAP6,trigenic,C16:0,-0.7043453753097575,0.10492928176004847,0.06058094907003807,6.865367678576817e-06,7.124175762859514,0.000213124892282776,0.7043453753097575,True,True
MED4_RPD3_YAP6,trigenic,C18:0,-0.5053274470067654,0.07573494739306069,0.043725592264445744,1.2752805931048883e-05,6.5975714865477455,0.0003170539431339369,0.5053274470067654,True,True
MED4_RPD3_YAP6,trigenic,C16:1,-0.09099945829512723,0.5305495144650408,0.30631290499481656,0.7840130020176195,3.325089081183034,0.8124604984623807,0.09099945829512723,False,False
MED4_RPD3_YAP6,trigenic,C18:1,-2.299398822088784,0.3032160781188477,0.1750618843245393,3.1153004801831585e-05,5.278864307287703,0.0005425181811831159,2.299398822088784,True,True
MED4_RPD3_YAP6,trigenic,Total Titer,-0.9218176888505896,0.08909314247707256,0.05143794979208753,7.755070530923724e-05,3.8312366951665653,0.001044739690392366,0.9218176888505896,True,True
MED4_RFX1_YAP6,trigenic,C14:0,5.3978761831012845,2.3980781372580884,1.3845310580837136,0.04131314589654855,2.4998225668281147,0.07603896992099546,5.3978761831012845,True,False
MED4_RFX1_YAP6,trigenic,C16:0,-1.1292155231582621,0.11732924364233037,0.06774007040071463,1.0947179185372136e-06,6.6733768134617435,5.210857292237136e-05,1.1292155231582621,True,True
MED4_RFX1_YAP6,trigenic,C18:0,-0.7502614115042175,0.08446600513097803,0.04876647079974248,1.3075730478373515e-06,6.92579285137603,5.835044725974181e-05,0.7502614115042175,True,True
MED4_RFX1_YAP6,trigenic,C16:1,0.5603828459747149,0.7113151600174991,0.4106779991147649,0.2745675995963923,2.712339628443192,0.33684066342237823,0.5603828459747149,False,False
MED4_RFX1_YAP6,trigenic,C18:1,-3.021879968588868,0.38604815480932914,0.22288500609932452,0.00020523384086912344,3.8835137503630355,0.001969034969333414,3.021879968588868,True,True
MED4_RFX1_YAP6,trigenic,Total Titer,-1.0461878345083269,0.1254311914080095,0.07241773212418977,2.2554186760226358e-05,5.163424034881766,0.00043523484721085453,1.0461878345083269,True,True
MED4_RFX1_TFC7,trigenic,C14:0,5.291703797090697,3.318541179739563,1.9159606434394951,0.09620656932625793,2.2579514243982404,0.1455053049279794,5.291703797090697,False,False
MED4_RFX1_TFC7,trigenic,C16:0,-1.076213727926832,0.15246373823902773,0.0880249803139593,6.37210458935833e-05,5.012093300869153,0.0009400683705490995,1.076213727926832,True,True
MED4_RFX1_TFC7,trigenic,C18:0,-0.6949203283819642,0.12480208774351784,0.07205451895414731,0.00027010150119521903,4.744721006300299,0.002417821615179838,0.6949203283819642,True,True
MED4_RFX1_TFC7,trigenic,C16:1,0.36880974551098333,0.6869924779726156,0.39663529208873766,0.4291537508188712,2.6498155877289857,0.49105092641774684,0.36880974551098333,False,False
MED4_RFX1_TFC7,trigenic,C18:1,-2.5433777692340533,0.34985675009400946,0.201989888844584,2.1326350460482146e-05,5.73952398274657,0.00043523484721085453,2.5433777692340533,True,True
MED4_RFX1_TFC7,trigenic,Total Titer,-0.9886465281549192,0.07112895122222176,0.04106631913532549,2.5391760249959816e-08,7.429443508507056,3.6259433636942614e-06,0.9886465281549192,True,True
GCN5_OPI1_TFC7,trigenic,C14:0,1.176141473638106,,,,,,1.176141473638106,False,False
GCN5_OPI1_TFC7,trigenic,C16:0,-0.7553311344513454,,,,,,0.7553311344513454,False,False
GCN5_OPI1_TFC7,trigenic,C18:0,-0.37328250133294716,,,,,,0.37328250133294716,False,False
GCN5_OPI1_TFC7,trigenic,C16:1,-0.3451876562691085,,,,,,0.3451876562691085,False,False
GCN5_OPI1_TFC7,trigenic,C18:1,-3.4096740642829007,,,,,,3.4096740642829007,False,False
GCN5_OPI1_TFC7,trigenic,Total Titer,-1.0680136114420413,,,,,,1.0680136114420413,False,False
MED4_RGR1_YAP6,trigenic,C14:0,6.929472825944234,3.4822870826689014,2.010499384574447,0.02306726090410538,4.3261404820406275,0.04907873470808572,6.929472825944234,True,True
MED4_RGR1_YAP6,trigenic,C16:0,-1.1247119624542106,0.1872352550279208,0.1081003248921583,0.0016517546846119835,3.094862174043247,0.00802280846811535,1.1247119624542106,True,True
