genes,n_triples,worst_triple,mean_triple,median_triple,n_above_zero,gene_names
"(20, 209, 261, 365, 498)",10,0.0023365020751953125,0.015654373168945312,0.0163116455078125,10,"YBR182C, YGL179C, YGR202C, YKR028W, YPR008W"
"(98, 135, 193, 362, 500)",10,-0.00946044921875,0.014509773254394532,0.0163116455078125,8,"YDR423C, YER056C, YGL060W, YKL185W, YPR065W"
"(37, 82, 293, 324, 459)",10,0.00452423095703125,0.017028045654296876,0.0163116455078125,10,"YCR026C, YDR096W, YHR006W, YIL111W, YOR002W"
"(120, 311, 348, 362, 415)",10,0.00568389892578125,0.015630340576171874,0.0163116455078125,10,"YEL047C, YHR204W, YJR082C, YKL185W, YMR037C"
"(37, 101, 163, 324, 483)",10,-0.01012420654296875,0.014115715026855468,0.0163116455078125,8,"YCR026C, YDR507C, YFL021W, YIL111W, YPL046C"
"(57, 101, 270, 362, 500)",10,0.0014438629150390625,0.014197731018066406,0.0163116455078125,10,"YDL048C, YDR507C, YGR248W, YKL185W, YPR065W"
"(83, 232, 293, 311, 362)",10,0.005950927734375,0.0149658203125,0.0163116455078125,10,"YDR122W, YGR043C, YHR006W, YHR204W, YKL185W"
"(10, 83, 232, 293, 362)",10,0.00484466552734375,0.01406097412109375,0.0163116455078125,10,"YBL054W, YDR122W, YGR043C, YHR006W, YKL185W"
"(83, 120, 348, 362, 415)",10,0.00563812255859375,0.014783477783203125,0.0163116455078125,10,"YDR122W, YEL047C, YJR082C, YKL185W, YMR037C"
"(98, 246, 362, 492, 515)",10,-0.0017719268798828125,0.013721275329589843,0.0163116455078125,9,"YDR423C, YGR121C, YKL185W, YPL256C, YPR140W"
"(37, 98, 134, 293, 362)",10,0.0030002593994140625,0.013136672973632812,0.0163116455078125,10,"YCR026C, YDR423C, YER053C, YHR006W, YKL185W"
"(120, 348, 362, 386, 415)",10,0.00601959228515625,0.014347076416015625,0.0163116455078125,10,"YEL047C, YJR082C, YKL185W, YLR174W, YMR037C"
"(38, 136, 199, 399, 479)",10,-0.032562255859375,0.021713447570800782,0.01630401611328125,6,"YCR033W, YER059W, YGL096W, YLR386W, YOR371C"
"(98, 135, 360, 365, 493)",10,-0.02252197265625,0.0155487060546875,0.01630401611328125,9,"YDR423C, YER056C, YKL166C, YKR028W, YPL273W"
"(98, 209, 348, 360, 365)",10,0.009124755859375,0.01922607421875,0.01630401611328125,10,"YDR423C, YGL179C, YJR082C, YKL166C, YKR028W"
"(20, 98, 326, 365, 486)",10,0.0028553009033203125,0.015079689025878907,0.01630401611328125,10,"YBR182C, YDR423C, YIL124W, YKR028W, YPL089C"
"(98, 311, 348, 362, 514)",10,0.0003070831298828125,0.018432807922363282,0.01630401611328125,10,"YDR423C, YHR204W, YJR082C, YKL185W, YPR193C"
"(311, 348, 362, 415, 492)",10,-0.0033283233642578125,0.015423393249511719,0.01630401611328125,9,"YHR204W, YJR082C, YKL185W, YMR037C, YPL256C"
"(20, 44, 326, 365, 486)",10,0.0048065185546875,0.01367950439453125,0.01630401611328125,10,"YBR182C, YCR073C, YIL124W, YKR028W, YPL089C"
"(83, 348, 362, 415, 492)",10,-0.0033283233642578125,0.015326499938964844,0.01630401611328125,9,"YDR122W, YJR082C, YKL185W, YMR037C, YPL256C"
"(20, 174, 326, 365, 486)",10,-0.0008411407470703125,0.012450408935546876,0.01630401611328125,9,"YBR182C, YFR015C, YIL124W, YKR028W, YPL089C"
"(98, 227, 267, 362, 500)",10,0.0068206787109375,0.01636962890625,0.01630401611328125,10,"YDR423C, YGR015C, YGR243W, YKL185W, YPR065W"
"(23, 83, 311, 362, 494)",10,0.0055389404296875,0.015050506591796875,0.01630401611328125,10,"YBR229C, YDR122W, YHR204W, YKL185W, YPL274W"
"(44, 98, 256, 365, 386)",10,0.005401611328125,0.0178955078125,0.01629638671875,10,"YCR073C, YDR423C, YGR178C, YKR028W, YLR174W"
"(44, 98, 207, 365, 498)",10,0.00395965576171875,0.015845489501953126,0.01629638671875,10,"YCR073C, YDR423C, YGL166W, YKR028W, YPR008W"
"(83, 136, 365, 391, 498)",10,-0.0030612945556640625,0.013619601726531982,0.01629638671875,7,"YDR122W, YER059W, YKR028W, YLR258W, YPR008W"
"(44, 136, 348, 365, 408)",10,-0.0013294219970703125,0.01490936279296875,0.01629638671875,9,"YCR073C, YER059W, YJR082C, YKR028W, YML100W"
"(83, 136, 348, 365, 391)",10,-0.006317138671875,0.014532649517059326,0.01629638671875,8,"YDR122W, YER059W, YJR082C, YKR028W, YLR258W"
"(83, 246, 348, 365, 498)",10,-0.01009368896484375,0.015341377258300782,0.01629638671875,9,"YDR122W, YGR121C, YJR082C, YKR028W, YPR008W"
"(44, 136, 348, 365, 391)",10,-0.006317138671875,0.01259002685546875,0.01629638671875,8,"YCR073C, YER059W, YJR082C, YKR028W, YLR258W"
"(10, 135, 326, 362, 422)",10,0.005615234375,0.015534210205078124,0.01629638671875,10,"YBL054W, YER056C, YIL124W, YKL185W, YMR182C"
"(83, 311, 348, 362, 447)",10,0.0003604888916015625,0.014863204956054688,0.01629638671875,10,"YDR122W, YHR204W, YJR082C, YKL185W, YNR019W"
"(44, 256, 365, 386, 498)",10,0.00475311279296875,0.013545989990234375,0.01629638671875,10,"YCR073C, YGR178C, YKR028W, YLR174W, YPR008W"
"(83, 136, 326, 365, 391)",10,-0.0025501251220703125,0.012533736228942872,0.01629638671875,8,"YDR122W, YER059W, YIL124W, YKR028W, YLR258W"
"(20, 83, 299, 362, 373)",10,0.00667572021484375,0.014139556884765625,0.01629638671875,10,"YBR182C, YDR122W, YHR079C, YKL185W, YLL062C"
"(10, 348, 362, 386, 415)",10,0.0081939697265625,0.0154754638671875,0.01629638671875,10,"YBL054W, YJR082C, YKL185W, YLR174W, YMR037C"
"(44, 324, 339, 362, 491)",10,-0.0013179779052734375,0.016388130187988282,0.01628875732421875,9,"YCR073C, YIL111W, YJL128C, YKL185W, YPL230W"
"(20, 98, 313, 348, 362)",10,0.0042572021484375,0.015460205078125,0.01628875732421875,10,"YBR182C, YDR423C, YIL006W, YJR082C, YKL185W"
"(20, 63, 98, 135, 362)",10,0.0041656494140625,0.015598297119140625,0.01628875732421875,10,"YBR182C, YDL079C, YDR423C, YER056C, YKL185W"
"(10, 250, 311, 348, 362)",10,0.00759124755859375,0.016257476806640626,0.01628875732421875,10,"YBL054W, YGR138C, YHR204W, YJR082C, YKL185W"
"(10, 37, 83, 362, 492)",10,-0.007354736328125,0.0118011474609375,0.01628875732421875,8,"YBL054W, YCR026C, YDR122W, YKL185W, YPL256C"
"(37, 44, 83, 362, 459)",10,-0.0174560546875,0.009914398193359375,0.01628875732421875,8,"YCR026C, YCR073C, YDR122W, YKL185W, YOR002W"
"(14, 50, 83, 120, 362)",10,0.00724029541015625,0.01505126953125,0.01628875732421875,10,"YBR028C, YCR098C, YDR122W, YEL047C, YKL185W"
"(10, 44, 83, 326, 362)",10,0.0086212158203125,0.01417999267578125,0.01628875732421875,10,"YBL054W, YCR073C, YDR122W, YIL124W, YKL185W"
"(10, 37, 98, 362, 492)",10,-0.0013675689697265625,0.01136322021484375,0.01628875732421875,9,"YBL054W, YCR026C, YDR423C, YKL185W, YPL256C"
"(136, 199, 246, 348, 488)",10,-0.0135650634765625,0.08457069396972657,0.0162811279296875,9,"YER059W, YGL096W, YGR121C, YJR082C, YPL181W"
"(98, 135, 209, 348, 365)",10,-0.0106658935546875,0.015365219116210938,0.0162811279296875,8,"YDR423C, YER056C, YGL179C, YJR082C, YKR028W"
"(63, 136, 270, 365, 408)",10,-0.0006313323974609375,0.013512229919433594,0.0162811279296875,9,"YDL079C, YER059W, YGR248W, YKR028W, YML100W"
"(4, 98, 348, 362, 386)",10,0.009063720703125,0.0184326171875,0.0162811279296875,10,"YAR015W, YDR423C, YJR082C, YKL185W, YLR174W"
"(34, 98, 348, 362, 386)",10,0.00728607177734375,0.018549346923828126,0.0162811279296875,10,"YCL050C, YDR423C, YJR082C, YKL185W, YLR174W"
"(63, 136, 270, 360, 365)",10,-0.0006313323974609375,0.014729499816894531,0.0162811279296875,9,"YDL079C, YER059W, YGR248W, YKL166C, YKR028W"
"(98, 235, 362, 386, 515)",10,-0.0189971923828125,0.01239948272705078,0.0162811279296875,9,"YDR423C, YGR055W, YKL185W, YLR174W, YPR140W"
"(44, 270, 311, 348, 362)",10,0.008392333984375,0.01640472412109375,0.0162811279296875,10,"YCR073C, YGR248W, YHR204W, YJR082C, YKL185W"
"(270, 309, 326, 365, 386)",10,0.00626373291015625,0.015404510498046874,0.0162811279296875,10,"YGR248W, YHR162W, YIL124W, YKR028W, YLR174W"
"(4, 98, 313, 348, 386)",10,0.0006961822509765625,0.013481521606445312,0.0162811279296875,10,"YAR015W, YDR423C, YIL006W, YJR082C, YLR174W"
"(101, 163, 324, 362, 500)",10,0.0089111328125,0.01624755859375,0.0162811279296875,10,"YDR507C, YFL021W, YIL111W, YKL185W, YPR065W"
"(83, 349, 362, 422, 500)",10,0.00522613525390625,0.014083099365234376,0.0162811279296875,10,"YDR122W, YJR127C, YKL185W, YMR182C, YPR065W"
"(98, 227, 362, 492, 500)",10,-0.004467010498046875,0.014638137817382813,0.0162811279296875,9,"YDR423C, YGR015C, YKL185W, YPL256C, YPR065W"
"(44, 83, 270, 311, 362)",10,0.008392333984375,0.01545257568359375,0.0162811279296875,10,"YCR073C, YDR122W, YGR248W, YHR204W, YKL185W"
"(44, 270, 311, 362, 422)",10,0.0078277587890625,0.01492767333984375,0.0162811279296875,10,"YCR073C, YGR248W, YHR204W, YKL185W, YMR182C"
"(63, 136, 270, 365, 391)",10,-0.005603790283203125,0.010687637329101562,0.0162811279296875,7,"YDL079C, YER059W, YGR248W, YKR028W, YLR258W"
"(23, 83, 362, 386, 413)",10,0.0056304931640625,0.0150665283203125,0.0162811279296875,10,"YBR229C, YDR122W, YKL185W, YLR174W, YMR031C"
"(12, 63, 136, 365, 408)",10,-0.0018138885498046875,0.018567657470703124,0.01627349853515625,8,"YBR001C, YDL079C, YER059W, YKR028W, YML100W"
"(12, 136, 174, 326, 365)",10,-0.007183074951171875,0.01643505096435547,0.01627349853515625,6,"YBR001C, YER059W, YFR015C, YIL124W, YKR028W"
"(211, 246, 348, 360, 492)",10,0.0106964111328125,0.01917724609375,0.01627349853515625,10,"YGL197W, YGR121C, YJR082C, YKL166C, YPL256C"
"(63, 98, 174, 365, 498)",10,-0.0004901885986328125,0.016712188720703125,0.01627349853515625,9,"YDL079C, YDR423C, YFR015C, YKR028W, YPR008W"
"(63, 136, 174, 365, 498)",10,-0.005451202392578125,0.012923240661621094,0.01627349853515625,6,"YDL079C, YER059W, YFR015C, YKR028W, YPR008W"
"(50, 63, 98, 174, 365)",10,0.0023670196533203125,0.016672897338867187,0.01627349853515625,10,"YCR098C, YDL079C, YDR423C, YFR015C, YKR028W"
"(63, 174, 365, 391, 498)",10,-0.0013790130615234375,0.013050460815429687,0.01627349853515625,8,"YDL079C, YFR015C, YKR028W, YLR258W, YPR008W"
"(38, 98, 311, 362, 415)",10,0.00421905517578125,0.015821075439453124,0.01627349853515625,10,"YCR033W, YDR423C, YHR204W, YKL185W, YMR037C"
"(50, 63, 136, 174, 365)",10,-0.005451202392578125,0.013186633586883545,0.01627349853515625,9,"YCR098C, YDL079C, YER059W, YFR015C, YKR028W"
"(63, 174, 365, 408, 498)",10,-0.0004901885986328125,0.013463020324707031,0.01627349853515625,9,"YDL079C, YFR015C, YKR028W, YML100W, YPR008W"
"(20, 174, 311, 365, 386)",10,0.0021152496337890625,0.013907241821289062,0.01627349853515625,10,"YBR182C, YFR015C, YHR204W, YKR028W, YLR174W"
"(44, 156, 362, 468, 491)",10,-0.0084228515625,0.01517333984375,0.01627349853515625,9,"YCR073C, YER169W, YKL185W, YOR171C, YPL230W"
"(50, 63, 174, 365, 408)",10,0.0023670196533203125,0.013541793823242188,0.01627349853515625,10,"YCR098C, YDL079C, YFR015C, YKR028W, YML100W"
"(63, 174, 326, 365, 498)",10,-0.0004901885986328125,0.012877845764160156,0.01627349853515625,9,"YDL079C, YFR015C, YIL124W, YKR028W, YPR008W"
"(20, 311, 365, 386, 498)",10,0.00421905517578125,0.01510467529296875,0.01627349853515625,10,"YBR182C, YHR204W, YKR028W, YLR174W, YPR008W"
"(38, 98, 362, 415, 477)",10,-0.029937744140625,0.0071582794189453125,0.01627349853515625,7,"YCR033W, YDR423C, YKL185W, YMR037C, YOR304W"
"(63, 174, 360, 365, 498)",10,-0.0004901885986328125,0.015141105651855469,0.01627349853515625,9,"YDL079C, YFR015C, YKL166C, YKR028W, YPR008W"
"(20, 63, 174, 365, 498)",10,-0.0004901885986328125,0.012760353088378907,0.01627349853515625,9,"YBR182C, YDL079C, YFR015C, YKR028W, YPR008W"
"(50, 63, 83, 135, 362)",10,0.00577545166015625,0.015460968017578125,0.01627349853515625,10,"YCR098C, YDL079C, YDR122W, YER056C, YKL185W"
"(83, 135, 326, 349, 362)",10,0.00748443603515625,0.015319061279296876,0.01627349853515625,10,"YDR122W, YER056C, YIL124W, YJR127C, YKL185W"
"(83, 135, 349, 362, 408)",10,0.00527191162109375,0.016422271728515625,0.01627349853515625,10,"YDR122W, YER056C, YJR127C, YKL185W, YML100W"
"(50, 63, 174, 360, 365)",10,0.0023670196533203125,0.01542072296142578,0.01627349853515625,10,"YCR098C, YDL079C, YFR015C, YKL166C, YKR028W"
"(38, 63, 98, 362, 415)",10,0.01025390625,0.0160400390625,0.01627349853515625,10,"YCR033W, YDL079C, YDR423C, YKL185W, YMR037C"
"(67, 135, 349, 362, 422)",10,-0.0007724761962890625,0.013083648681640626,0.01627349853515625,9,"YDL095W, YER056C, YJR127C, YKL185W, YMR182C"
"(10, 156, 293, 362, 422)",10,0.0024356842041015625,0.012534523010253906,0.01627349853515625,10,"YBL054W, YER169W, YHR006W, YKL185W, YMR182C"
"(67, 174, 187, 365, 494)",10,0.0026340484619140625,0.012584495544433593,0.01627349853515625,10,"YDL095W, YFR015C, YGL021W, YKR028W, YPL274W"
"(270, 326, 365, 408, 494)",10,0.006683349609375,0.013443756103515624,0.01627349853515625,10,"YGR248W, YIL124W, YKR028W, YML100W, YPL274W"
"(63, 98, 270, 365, 498)",10,0.00453948974609375,0.017731475830078124,0.016265869140625,10,"YDL079C, YDR423C, YGR248W, YKR028W, YPR008W"
"(98, 309, 326, 365, 498)",10,0.00624847412109375,0.018215179443359375,0.016265869140625,10,"YDR423C, YHR162W, YIL124W, YKR028W, YPR008W"
"(50, 63, 98, 270, 365)",10,0.0077056884765625,0.01753082275390625,0.016265869140625,10,"YCR098C, YDL079C, YDR423C, YGR248W, YKR028W"
"(20, 42, 63, 98, 365)",10,0.00576019287109375,0.017745208740234376,0.016265869140625,10,"YBR182C, YCR065W, YDL079C, YDR423C, YKR028W"
"(37, 83, 324, 362, 459)",10,-0.0174560546875,0.01282196044921875,0.016265869140625,9,"YCR026C, YDR122W, YIL111W, YKL185W, YOR002W"
"(63, 98, 311, 362, 500)",10,0.0074462890625,0.01719512939453125,0.016265869140625,10,"YDL079C, YDR423C, YHR204W, YKL185W, YPR065W"
"(10, 199, 311, 348, 362)",10,0.008575439453125,0.016632080078125,0.016265869140625,10,"YBL054W, YGL096W, YHR204W, YJR082C, YKL185W"
"(83, 270, 326, 365, 386)",10,0.008148193359375,0.01696929931640625,0.016265869140625,10,"YDR122W, YGR248W, YIL124W, YKR028W, YLR174W"
"(63, 270, 365, 408, 498)",10,0.0032138824462890625,0.014431190490722657,0.016265869140625,10,"YDL079C, YGR248W, YKR028W, YML100W, YPR008W"
"(50, 63, 270, 360, 365)",10,0.00909423828125,0.01615142822265625,0.016265869140625,10,"YCR098C, YDL079C, YGR248W, YKL166C, YKR028W"
"(63, 270, 360, 365, 498)",10,0.00787353515625,0.01631622314453125,0.016265869140625,10,"YDL079C, YGR248W, YKL166C, YKR028W, YPR008W"
"(63, 270, 365, 391, 498)",10,0.0010547637939453125,0.013816261291503906,0.016265869140625,10,"YDL079C, YGR248W, YKR028W, YLR258W, YPR008W"
"(20, 98, 227, 362, 373)",10,0.0092315673828125,0.01561126708984375,0.016265869140625,10,"YBR182C, YDR423C, YGR015C, YKL185W, YLL062C"
"(42, 83, 270, 326, 365)",10,0.008758544921875,0.015673828125,0.016265869140625,10,"YCR065W, YDR122W, YGR248W, YIL124W, YKR028W"
"(83, 270, 326, 365, 391)",10,0.00518798828125,0.014530181884765625,0.016265869140625,10,"YDR122W, YGR248W, YIL124W, YKR028W, YLR258W"
"(83, 270, 326, 365, 408)",10,0.00681304931640625,0.014586639404296876,0.016265869140625,10,"YDR122W, YGR248W, YIL124W, YKR028W, YML100W"
"(83, 270, 326, 365, 494)",10,0.00595855712890625,0.01448974609375,0.016265869140625,10,"YDR122W, YGR248W, YIL124W, YKR028W, YPL274W"
"(83, 270, 326, 365, 498)",10,0.0064239501953125,0.015057373046875,0.016265869140625,10,"YDR122W, YGR248W, YIL124W, YKR028W, YPR008W"
"(309, 326, 360, 365, 498)",10,0.00624847412109375,0.016098785400390624,0.016265869140625,10,"YHR162W, YIL124W, YKL166C, YKR028W, YPR008W"
"(14, 83, 261, 362, 498)",10,0.005218505859375,0.015108489990234375,0.016265869140625,10,"YBR028C, YDR122W, YGR202C, YKL185W, YPR008W"
"(50, 83, 135, 362, 461)",10,0.0103302001953125,0.016033935546875,0.016265869140625,10,"YCR098C, YDR122W, YER056C, YKL185W, YOR028C"
"(20, 227, 270, 362, 373)",10,0.0081329345703125,0.01422882080078125,0.016265869140625,10,"YBR182C, YGR015C, YGR248W, YKL185W, YLL062C"
"(50, 63, 270, 365, 408)",10,0.0067596435546875,0.0142547607421875,0.016265869140625,10,"YCR098C, YDL079C, YGR248W, YKR028W, YML100W"
"(20, 227, 261, 362, 373)",10,0.0075836181640625,0.0146575927734375,0.016265869140625,10,"YBR182C, YGR015C, YGR202C, YKL185W, YLL062C"
"(50, 83, 192, 362, 461)",10,0.0087890625,0.01427459716796875,0.016265869140625,10,"YCR098C, YDR122W, YGL059W, YKL185W, YOR028C"
"(20, 83, 227, 362, 373)",10,0.00653076171875,0.013047027587890624,0.016265869140625,10,"YBR182C, YDR122W, YGR015C, YKL185W, YLL062C"
"(38, 63, 199, 261, 399)",10,-0.040985107421875,0.019464874267578126,0.01625823974609375,7,"YCR033W, YDL079C, YGL096W, YGR202C, YLR386W"
"(44, 98, 209, 360, 365)",10,0.007659912109375,0.0170196533203125,0.01625823974609375,10,"YCR073C, YDR423C, YGL179C, YKL166C, YKR028W"
"(10, 37, 135, 227, 362)",10,0.0004673004150390625,0.013891029357910156,0.01625823974609375,10,"YBL054W, YCR026C, YER056C, YGR015C, YKL185W"
"(83, 135, 199, 362, 492)",10,-0.01026153564453125,0.014463043212890625,0.01625823974609375,9,"YDR122W, YER056C, YGL096W, YKL185W, YPL256C"
"(14, 83, 135, 199, 492)",10,0.0010547637939453125,0.015520858764648437,0.01625823974609375,10,"YBR028C, YDR122W, YER056C, YGL096W, YPL256C"
"(44, 270, 340, 360, 365)",10,0.008087158203125,0.0161102294921875,0.01625823974609375,10,"YCR073C, YGR248W, YJL137C, YKL166C, YKR028W"
"(98, 270, 362, 413, 500)",10,0.00897216796875,0.01544342041015625,0.01625823974609375,10,"YDR423C, YGR248W, YKL185W, YMR031C, YPR065W"
"(10, 37, 98, 227, 362)",10,0.0004673004150390625,0.013111305236816407,0.01625823974609375,10,"YBL054W, YCR026C, YDR423C, YGR015C, YKL185W"
"(227, 270, 362, 413, 500)",10,0.0067138671875,0.01469268798828125,0.01625823974609375,10,"YGR015C, YGR248W, YKL185W, YMR031C, YPR065W"
"(83, 104, 341, 362, 515)",10,-0.0011692047119140625,0.013885307312011718,0.01625823974609375,9,"YDR122W, YEL006W, YJL155C, YKL185W, YPR140W"
"(83, 270, 362, 413, 500)",10,0.0036945343017578125,0.014843940734863281,0.01625823974609375,10,"YDR122W, YGR248W, YKL185W, YMR031C, YPR065W"
"(98, 134, 270, 293, 362)",10,0.0037784576416015625,0.013987159729003907,0.01625823974609375,10,"YDR423C, YER053C, YGR248W, YHR006W, YKL185W"
"(10, 37, 101, 227, 362)",10,0.0004673004150390625,0.012380599975585938,0.01625823974609375,10,"YBL054W, YCR026C, YDR507C, YGR015C, YKL185W"
"(14, 38, 83, 199, 357)",10,-0.0033855438232421875,0.019659805297851562,0.0162506103515625,9,"YBR028C, YCR033W, YDR122W, YGL096W, YKL127W"
"(140, 211, 246, 348, 492)",10,0.0019931793212890625,0.016975021362304686,0.0162506103515625,10,"YER064C, YGL197W, YGR121C, YJR082C, YPL256C"
"(37, 83, 235, 287, 362)",10,-0.049285888671875,0.008533668518066407,0.0162506103515625,8,"YCR026C, YDR122W, YGR055W, YHL029C, YKL185W"
"(44, 270, 348, 365, 498)",10,0.00727081298828125,0.016632843017578124,0.0162506103515625,10,"YCR073C, YGR248W, YJR082C, YKR028W, YPR008W"
"(14, 38, 83, 357, 492)",10,-0.0289306640625,0.011657905578613282,0.0162506103515625,8,"YBR028C, YCR033W, YDR122W, YKL127W, YPL256C"
"(44, 270, 348, 365, 391)",10,0.007720947265625,0.016278076171875,0.0162506103515625,10,"YCR073C, YGR248W, YJR082C, YKR028W, YLR258W"
"(83, 311, 348, 362, 461)",10,0.0077056884765625,0.0171630859375,0.0162506103515625,10,"YDR122W, YHR204W, YJR082C, YKL185W, YOR028C"
"(37, 101, 324, 362, 417)",10,-0.024505615234375,0.007026863098144531,0.0162506103515625,7,"YCR026C, YDR507C, YIL111W, YKL185W, YMR080C"
"(10, 83, 227, 362, 500)",10,0.00656890869140625,0.015020751953125,0.0162506103515625,10,"YBL054W, YDR122W, YGR015C, YKL185W, YPR065W"
"(50, 83, 174, 187, 365)",10,0.0041961669921875,0.013591766357421875,0.0162506103515625,10,"YCR098C, YDR122W, YFR015C, YGL021W, YKR028W"
"(23, 83, 311, 362, 461)",10,0.005340576171875,0.0145599365234375,0.0162506103515625,10,"YBR229C, YDR122W, YHR204W, YKL185W, YOR028C"
"(10, 83, 261, 302, 362)",10,0.005157470703125,0.013719940185546875,0.0162506103515625,10,"YBL054W, YDR122W, YGR202C, YHR094C, YKL185W"
"(44, 136, 348, 365, 386)",10,-0.0013294219970703125,0.012915217876434326,0.0162506103515625,9,"YCR073C, YER059W, YJR082C, YKR028W, YLR174W"
"(311, 348, 365, 408, 494)",10,0.0028476715087890625,0.014116859436035157,0.0162506103515625,10,"YHR204W, YJR082C, YKR028W, YML100W, YPL274W"
"(20, 83, 192, 302, 362)",10,0.00466156005859375,0.013990020751953125,0.0162506103515625,10,"YBR182C, YDR122W, YGL059W, YHR094C, YKL185W"
"(104, 199, 267, 399, 515)",10,-0.0245513916015625,0.013832283020019532,0.01624298095703125,8,"YEL006W, YGL096W, YGR243W, YLR386W, YPR140W"
"(83, 309, 348, 365, 386)",10,0.00662994384765625,0.018460845947265624,0.01624298095703125,10,"YDR122W, YHR162W, YJR082C, YKR028W, YLR174W"
"(44, 98, 135, 362, 492)",10,0.0013141632080078125,0.01622943878173828,0.01624298095703125,10,"YCR073C, YDR423C, YER056C, YKL185W, YPL256C"
"(98, 135, 174, 341, 362)",10,0.00487518310546875,0.01511383056640625,0.01624298095703125,10,"YDR423C, YER056C, YFR015C, YJL155C, YKL185W"
"(98, 135, 270, 362, 413)",10,0.0102386474609375,0.016888427734375,0.01624298095703125,10,"YDR423C, YER056C, YGR248W, YKL185W, YMR031C"
"(20, 98, 362, 386, 515)",10,0.0052947998046875,0.016387939453125,0.01624298095703125,10,"YBR182C, YDR423C, YKL185W, YLR174W, YPR140W"
"(50, 101, 199, 362, 500)",10,-0.01427459716796875,0.012150001525878907,0.01624298095703125,9,"YCR098C, YDR507C, YGL096W, YKL185W, YPR065W"
"(83, 120, 174, 326, 365)",10,0.0014133453369140625,0.013870048522949218,0.01624298095703125,10,"YDR122W, YEL047C, YFR015C, YIL124W, YKR028W"
"(83, 120, 174, 365, 386)",10,-0.0006160736083984375,0.013759410381317139,0.01624298095703125,9,"YDR122W, YEL047C, YFR015C, YKR028W, YLR174W"
"(50, 83, 120, 174, 365)",10,0.0035114288330078125,0.014140701293945313,0.01624298095703125,10,"YCR098C, YDR122W, YEL047C, YFR015C, YKR028W"
