triple,array_gene,array_allele,array_perturbation_type,f_triple,se_triple,tau,tau_p_value,n_paths,n_monotone,n_monotone_within_se,n_monotone_after_first,max_valley_depth,min_valley_depth,best_min_rung,endpoint_gain,positive_call
YER059W+YIL050W+YGL215W,YGL215W,clg1_delta,KanMX_deletion,0.6928,0.16675,0.044376,0.4131,6,0,1,0,0.24880000000000002,0.0937,0.6928,-0.30720000000000003,False
YER059W+YIL050W+YDR335W,YDR335W,msn5_delta,KanMX_deletion,0.6925,0.02225,-0.130735,0.008091,6,0,0,0,0.11199999999999999,0.06620000000000004,0.6925,-0.3075,False
YER059W+YIL050W+YJR074W,YJR074W,mog1_delta,KanMX_deletion,0.6919,0.05205,-0.178954,0.4491,6,0,0,0,0.19530000000000003,0.0847,0.6919,-0.30810000000000004,False
YER059W+YIL050W+YGL078C,YGL078C,dbp3_delta,KanMX_deletion,0.6902,0.01845,0.3898,0.3731,6,0,0,0,0.6381,0.0937,0.6902,-0.30979999999999996,False
YER059W+YIL050W+YMR304W,YMR304W,ubp15_delta,KanMX_deletion,0.6862,0.02,0.356542,0.0007271,6,0,0,0,0.6014999999999999,0.0937,0.6862,-0.31379999999999997,True
YER059W+YIL050W+YLR448W,YLR448W,rpl6b_delta,KanMX_deletion,0.685,0.0617,-0.105224,0.4515,6,0,0,0,0.22940000000000005,0.0937,0.685,-0.31499999999999995,False
YER059W+YIL050W+YGL110C,YGL110C,cue3_delta,KanMX_deletion,0.6841,0.06355,-0.038649,0.04763,6,0,0,0,0.17789999999999995,0.07679999999999998,0.6841,-0.31589999999999996,False
YER059W+YIL050W+YOR014W,YOR014W,rts1_delta,KanMX_deletion,0.684,0.0202,0.17516,0.4294,6,0,0,0,0.33340000000000003,0.0937,0.684,-0.31599999999999995,False
YER059W+YIL050W+YPR070W,YPR070W,med1_delta,KanMX_deletion,0.6839,0.0209,0.055258,0.1518,6,0,0,0,0.29469999999999996,0.0937,0.6839,-0.31610000000000005,False
YER059W+YIL050W+YGR135W,YGR135W,pre9_delta,KanMX_deletion,0.6833,0.0303,-0.102641,0.1158,6,0,0,0,0.14859999999999995,0.0937,0.6833,-0.3167,False
YER059W+YIL050W+YPR164W,YPR164W,mms1_delta,KanMX_deletion,0.6832,0.0542,-0.025488,0.2704,6,0,0,0,0.25249999999999995,0.0937,0.6832,-0.31679999999999997,False
YER059W+YIL050W+YJL154C,YJL154C,vps35_delta,KanMX_deletion,0.6831,0.039,-0.017283,0.1381,6,0,0,0,0.21230000000000004,0.0937,0.6831,-0.31689999999999996,False
YER059W+YIL050W+YJL148W,YJL148W,rpa34_delta,KanMX_deletion,0.6788,0.023,0.192521,0.4103,6,0,0,0,0.4937,0.0937,0.6788,-0.32120000000000004,False
YER059W+YIL050W+YHL025W,YHL025W,snf6_delta,KanMX_deletion,0.6775,0.065,-0.183951,0.3122,6,0,0,0,0.46099999999999997,0.08779999999999999,0.6775,-0.3225,False
YER059W+YIL050W+YGL031C,YGL031C,rpl24a_delta,KanMX_deletion,0.6722,0.0358,0.119067,0.2959,6,0,0,0,0.37939999999999996,0.0937,0.6722,-0.3278,False
YER059W+YIL050W+YCR077C,YCR077C,pat1_delta,KanMX_deletion,0.6697,0.03705,-0.132794,0.1104,6,0,0,0,0.1362,0.0937,0.6697,-0.33030000000000004,False
YER059W+YIL050W+YBL031W,YBL031W,she1_delta,KanMX_deletion,0.6694,0.12895,-0.001906,0.3164,6,0,2,0,0.2046,0.0937,0.6694,-0.3306,False
YER059W+YIL050W+YGR133W,YGR133W,pex4_delta,KanMX_deletion,0.6689,0.05345,-0.079726,0.1982,6,0,0,0,0.18589999999999995,0.0937,0.6689,-0.33109999999999995,False
YER059W+YIL050W+YLR287C-A,YLR287C-A,rps30a_delta,KanMX_deletion,0.6669,0.05005,0.01543,0.2136,6,0,0,0,0.3319,0.0937,0.6669,-0.33309999999999995,False
YER059W+YIL050W+YDR150W,YDR150W,num1_delta,KanMX_deletion,0.6668,0.0481,-0.094526,0.1238,6,0,0,0,0.1743,0.0937,0.6668,-0.33320000000000005,False
YER059W+YIL050W+YNL153C,YNL153C,gim3_delta,KanMX_deletion,0.6665,0.05,0.03167,0.3381,6,0,0,0,0.2944,0.0937,0.6665,-0.3335,False
YER059W+YIL050W+YOL018C,YOL018C,tlg2_delta,KanMX_deletion,0.6636,0.0309,-0.032605,0.1779,6,0,0,0,0.25070000000000003,0.0937,0.6636,-0.33640000000000003,False
YER059W+YIL050W+YJL101C,YJL101C,gsh1_delta,KanMX_deletion,0.6632,0.02275,-0.02366,0.1344,6,0,0,0,0.24729999999999996,0.0937,0.6632,-0.3368,False
YER059W+YIL050W+YML081C-A,YML081C-A,atp18_delta,KanMX_deletion,0.663,0.02935,-0.05202,0.3514,6,0,0,0,0.2589,0.0937,0.663,-0.33699999999999997,False
YER059W+YIL050W+YNR018W,YNR018W,rcf2_delta,KanMX_deletion,0.6625,0.0755,0.081705,0.1491,6,0,0,0,0.27880000000000005,0.0937,0.6625,-0.3375,False
YER059W+YIL050W+YJL046W,YJL046W,aim22_delta,KanMX_deletion,0.6579,0.0333,0.076175,0.4068,6,0,0,0,0.30779999999999996,0.0937,0.6579,-0.34209999999999996,False
YER059W+YIL050W+YMR123W,YMR123W,pkr1_delta,KanMX_deletion,0.6563,0.03655,-0.157301,0.2586,6,0,0,0,0.19899999999999995,0.0937,0.6563,-0.3437,False
YER059W+YIL050W+YBR036C,YBR036C,csg2_delta,KanMX_deletion,0.652,0.0496,-0.04352,0.4077,6,0,0,0,0.36250000000000004,0.0937,0.652,-0.348,False
YER059W+YIL050W+YLR191W,YLR191W,pex13_delta,KanMX_deletion,0.6503,0.0363,-0.079213,0.08053,6,0,0,0,0.1785,0.0937,0.6503,-0.3497,False
YER059W+YIL050W+YML001W,YML001W,ypt7_delta,KanMX_deletion,0.6482,0.02895,-0.027985,0.3673,6,0,0,0,0.27780000000000005,0.0937,0.6482,-0.3518,False
YER059W+YIL050W+YMR143W,YMR143W,rps16a_delta,KanMX_deletion,0.6456,0.0384,0.132627,0.4125,6,0,0,0,0.3911,0.0937,0.6456,-0.35440000000000005,False
YER059W+YIL050W+YML026C,YML026C,rps18b_delta,KanMX_deletion,0.6413,0.01685,0.031931,0.3223,6,0,0,0,0.3026,0.0937,0.6413,-0.3587,False
YER059W+YIL050W+YJL115W,YJL115W,asf1_delta,KanMX_deletion,0.6412,0.0196,0.185747,0.4546,6,0,0,0,0.49119999999999997,0.0937,0.6412,-0.3588,False
YER059W+YIL050W+YDL002C,YDL002C,nhp10_delta,KanMX_deletion,0.6397,0.0143,0.020534,0.1582,6,0,0,0,0.2881,0.0937,0.6397,-0.36029999999999995,False
YER059W+YIL050W+YGL167C,YGL167C,pmr1_delta,KanMX_deletion,0.6377,0.03185,-0.002389,0.02841,6,0,0,1,0.4092,0.0937,0.6377,-0.36229999999999996,False
YER059W+YIL050W+YPR043W,YPR043W,rpl43a_delta,KanMX_deletion,0.6344,0.0394,0.03211,0.2003,6,0,0,1,0.5017499999999999,0.0937,0.6344,-0.36560000000000004,False
YER059W+YIL050W+YOR196C,YOR196C,lip5_delta,KanMX_deletion,0.6339,0.0289,0.043084,0.1971,6,0,0,0,0.4155,0.0937,0.6339,-0.3661,False
YER059W+YIL050W+YDR496C,YDR496C,puf6_delta,KanMX_deletion,0.6335,0.0772,-0.058005,0.3828,6,0,0,0,0.278,0.0937,0.6335,-0.36650000000000005,False
YER059W+YIL050W+YMR026C,YMR026C,pex12_delta,KanMX_deletion,0.633,0.03305,-0.147843,0.03739,6,0,0,0,0.1542,0.0937,0.633,-0.367,False
YER059W+YIL050W+YPR020W,YPR020W,atp20_delta,KanMX_deletion,0.6248,0.04345,-0.199844,0.1895,6,0,0,0,0.17390000000000005,0.0937,0.6248,-0.3752,False
YER059W+YIL050W+YDL074C,YDL074C,bre1_delta,KanMX_deletion,0.623,0.0442,-0.003416,0.2354,6,0,0,0,0.3882,0.0937,0.623,-0.377,False
YER059W+YIL050W+YMR078C,YMR078C,ctf18_delta,KanMX_deletion,0.6184,0.0306,0.13792,0.1766,6,0,0,0,0.40269999999999995,0.0937,0.6184,-0.38160000000000005,False
YER059W+YIL050W+YPL174C,YPL174C,nip100_delta,KanMX_deletion,0.6174,0.034,-0.024405,0.0811,6,0,0,0,0.28049999999999997,0.0937,0.6174,-0.38260000000000005,False
YER059W+YIL050W+YCR053W,YCR053W,thr4_delta,KanMX_deletion,0.616,0.0391,0.063819,0.01078,6,0,0,0,0.5618000000000001,0.0937,0.616,-0.384,False
YER059W+YIL050W+YOR311C,YOR311C,dgk1_delta,KanMX_deletion,0.6151,0.0402,-0.277826,0.0003231,6,0,0,0,0.18799999999999994,0.0847,0.6151,-0.3849,False
YER059W+YIL050W+YMR299C,YMR299C,dyn3_delta,KanMX_deletion,0.6136,0.05505,-0.156221,0.01808,6,0,0,0,0.14349999999999996,0.0937,0.6136,-0.38639999999999997,False
YER059W+YIL050W+YHR178W,YHR178W,stb5_delta,KanMX_deletion,0.6128,0.0458,0.067483,0.03133,6,0,0,0,0.46199999999999997,0.0937,0.6128,-0.3872,False
YER059W+YIL050W+YDL006W,YDL006W,ptc1_delta,KanMX_deletion,0.6118,0.091,0.031525,0.3925,6,0,0,0,0.393,0.0937,0.6118,-0.3882,False
YER059W+YIL050W+YPL262W,YPL262W,fum1_delta,KanMX_deletion,0.6019,0.01995,-0.095377,0.165,6,0,0,0,0.26580000000000004,0.0937,0.6019,-0.3981,False
YER059W+YIL050W+YDR128W,YDR128W,mtc5_delta,KanMX_deletion,0.6006,0.021,-0.171232,0.3681,6,0,0,0,0.27490000000000003,0.0937,0.6006,-0.3994,False
YER059W+YIL050W+YNL021W,YNL021W,hda1_delta,KanMX_deletion,0.6003,0.03565,-0.048314,0.4212,6,0,0,0,0.3218,0.0937,0.6003,-0.39970000000000006,False
YER059W+YIL050W+YHR041C,YHR041C,srb2_delta,KanMX_deletion,0.5995,0.04415,0.164905,0.1517,6,0,0,1,0.5237,0.0937,0.5995,-0.40049999999999997,False
YER059W+YIL050W+YKR020W,YKR020W,vps51_delta,KanMX_deletion,0.5979,0.0256,-0.050217,0.4959,6,0,0,0,0.32899999999999996,0.0937,0.5979,-0.4021,False
YER059W+YIL050W+YMR224C,YMR224C,mre11_delta,KanMX_deletion,0.5979,0.03015,-0.129513,0.1095,6,0,0,0,0.32599999999999996,0.0937,0.5979,-0.4021,False
YER059W+YIL050W+YHR129C,YHR129C,arp1_delta,KanMX_deletion,0.5933,0.0487,-0.103629,0.003974,6,0,0,0,0.2067,0.0937,0.5933,-0.40669999999999995,False
YER059W+YIL050W+YOL041C,YOL041C,nop12_delta,KanMX_deletion,0.5911,0.0169,-0.055185,0.2636,6,0,0,0,0.385,0.0937,0.5911,-0.40890000000000004,False
YER059W+YIL050W+YPL239W,YPL239W,yar1_delta,KanMX_deletion,0.5885,0.02535,0.061809,0.1189,6,0,0,0,0.4615,0.0937,0.5885,-0.4115,False
YER059W+YIL050W+YDR083W,YDR083W,rrp8_delta,KanMX_deletion,0.5871,0.02865,0.087968,0.4244,6,0,0,0,0.4465,0.0937,0.5871,-0.41290000000000004,False
YER059W+YIL050W+YMR243C,YMR243C,zrc1_delta,KanMX_deletion,0.5844,0.05755,0.030698,0.4731,6,0,0,0,0.37460000000000004,0.0937,0.5844,-0.41559999999999997,False
YER059W+YIL050W+YAL048C,YAL048C,gem1_delta,KanMX_deletion,0.5812,0.05315,-0.198475,0.002709,6,0,0,0,0.14200000000000002,0.0937,0.5812,-0.41879999999999995,False
YER059W+YIL050W+YGL244W,YGL244W,rtf1_delta,KanMX_deletion,0.5798,0.02855,-0.077638,0.3798,6,0,0,0,0.4535,0.0937,0.5798,-0.4202,False
YER059W+YIL050W+YOR106W,YOR106W,vam3_delta,KanMX_deletion,0.5751,0.0467,-0.212875,0.2851,6,0,0,0,0.30569999999999997,0.0937,0.5751,-0.42490000000000006,False
YER059W+YIL050W+YPR057W,YPR057W,brr1_delta,KanMX_deletion,0.5714,0.0203,-0.066994,0.105,6,0,0,0,0.29800000000000004,0.0937,0.5714,-0.4286,False
YER059W+YIL050W+YPL213W,YPL213W,lea1_delta,KanMX_deletion,0.5709,0.0298,-0.079968,0.1915,6,0,0,0,0.386,0.0937,0.5709,-0.42910000000000004,False
YER059W+YIL050W+YCR086W,YCR086W,csm1_delta,KanMX_deletion,0.5646,0.07035,-0.330755,0.002627,6,0,0,0,0.10441999999999996,0.049000000000000044,0.5646,-0.4354,False
YER059W+YIL050W+YLR048W,YLR048W,rps0b_delta,KanMX_deletion,0.5637,0.0166,0.049424,0.2402,6,0,0,0,0.4607,0.0937,0.5637,-0.4363,False
YER059W+YIL050W+YAL010C,YAL010C,mdm10_delta,KanMX_deletion,0.5611,0.04985,0.047287,0.2273,6,0,0,0,0.4415,0.0937,0.5611,-0.43889999999999996,False
YER059W+YIL050W+YHR067W,YHR067W,htd2_delta,KanMX_deletion,0.5574,0.028,0.108021,0.2805,6,0,0,0,0.5091,0.0937,0.5574,-0.4426,False
YER059W+YIL050W+YOL064C,YOL064C,met22_delta,KanMX_deletion,0.5573,0.0266,0.072891,0.3671,6,0,0,0,0.4091,0.0937,0.5573,-0.4427,False
YER059W+YIL050W+YNL147W,YNL147W,lsm7_delta,KanMX_deletion,0.5567,0.02885,0.075635,0.1616,6,0,1,0,0.41790000000000005,0.0937,0.5567,-0.4433,False
YER059W+YIL050W+YKL055C,YKL055C,oar1_delta,KanMX_deletion,0.5566,0.0293,0.073878,0.3721,6,0,0,0,0.4165,0.0937,0.5566,-0.4434,False
YER059W+YIL050W+YOR069W,YOR069W,vps5_delta,KanMX_deletion,0.5562,0.04015,-0.03118,0.1305,6,0,0,0,0.3449,0.0937,0.5562,-0.4438,False
YER059W+YIL050W+YLL049W,YLL049W,ldb18_delta,KanMX_deletion,0.5276,0.031,-0.228816,2.886e-05,6,0,0,0,0.1763,0.0937,0.5276,-0.47240000000000004,False
YER059W+YIL050W+YGL252C,YGL252C,rtg2_delta,KanMX_deletion,0.5253,0.0417,-0.197491,0.4248,6,0,0,0,0.405,0.0937,0.5253,-0.4747,False
YER059W+YIL050W+YNL003C,YNL003C,pet8_delta,KanMX_deletion,0.5214,0.1519,-0.042914,0.4783,6,0,0,0,0.48050000000000004,0.0937,0.5214,-0.4786,False
YER059W+YIL050W+YGL212W,YGL212W,vam7_delta,KanMX_deletion,0.5182,0.0428,-0.169151,0.301,6,0,0,0,0.3395,0.0937,0.5182,-0.4818,False
YER059W+YIL050W+YHR081W,YHR081W,lrp1_delta,KanMX_deletion,0.5175,0.028,0.05934,0.164,6,0,0,0,0.5195000000000001,0.0937,0.5175,-0.48250000000000004,False
YER059W+YIL050W+YLR320W,YLR320W,mms22_delta,KanMX_deletion,0.5167,0.02725,-0.063464,0.1907,6,0,0,0,0.393,0.0937,0.5167,-0.48329999999999995,False
YER059W+YIL050W+YLR337C,YLR337C,vrp1_delta,KanMX_deletion,0.5129,0.0393,0.022561,0.3523,6,0,0,1,0.5954999999999999,0.0937,0.5129,-0.4871,False
YER059W+YIL050W+YOL052C,YOL052C,spe2_delta,KanMX_deletion,0.5124,0.0483,-0.032138,0.2135,6,0,0,0,0.40869999999999995,0.0937,0.5124,-0.48760000000000003,False
YER059W+YIL050W+YDL077C,YDL077C,vam6_delta,KanMX_deletion,0.5117,0.03195,-0.166719,0.0681,6,0,0,0,0.3277,0.0937,0.5117,-0.48829999999999996,False
YER059W+YIL050W+YPL157W,YPL157W,tgs1_delta,KanMX_deletion,0.5006,0.0351,0.07251,0.4899,6,0,0,0,0.5251,0.0937,0.5006,-0.49939999999999996,False
YER059W+YIL050W+YLR079W,YLR079W,sic1_delta,KanMX_deletion,0.5004,0.0292,-0.054479,0.125,6,0,0,0,0.42400000000000004,0.0937,0.5004,-0.49960000000000004,False
YER059W+YIL050W+YDL083C,YDL083C,rps16b_delta,KanMX_deletion,0.4995,0.03085,0.149202,0.1798,6,0,0,0,0.5736,0.0937,0.4995,-0.5005,False
YER059W+YIL050W+YDR378C,YDR378C,lsm6_delta,KanMX_deletion,0.497,0.03485,0.093045,0.4046,6,0,0,0,0.49829999999999997,0.0937,0.497,-0.503,False
YER059W+YIL050W+YPR141C,YPR141C,kar3_delta,KanMX_deletion,0.4926,0.01365,0.004854,0.0002146,6,0,0,0,0.42179999999999995,0.0937,0.4926,-0.5074000000000001,False
YER059W+YIL050W+YKL212W,YKL212W,sac1_delta,KanMX_deletion,0.4744,0.02085,0.091591,0.01216,6,0,0,0,0.6298,0.0937,0.4744,-0.5256000000000001,True
YER059W+YIL050W+YKL006W,YKL006W,rpl14a_delta,KanMX_deletion,0.4674,0.0654,0.065314,0.107,6,0,0,0,0.5,0.0937,0.4674,-0.5326,False
YER059W+YIL050W+YPL106C,YPL106C,sse1_delta,KanMX_deletion,0.4501,0.02965,0.213525,0.4341,6,0,0,0,0.6138,0.0937,0.4501,-0.5499,False
YER059W+YIL050W+YLR087C,YLR087C,csf1_delta,KanMX_deletion,0.45,0.0229,-0.183666,2.409e-06,6,0,0,0,0.30189999999999995,0.0937,0.45,-0.55,False
YER059W+YIL050W+YPL178W,YPL178W,cbc2_delta,KanMX_deletion,0.4346,0.05385,0.086541,0.452,6,0,0,0,0.6282,0.0937,0.4346,-0.5654,False
YER059W+YIL050W+YLR185W,YLR185W,rpl37a_delta,KanMX_deletion,0.4141,0.0438,-0.072154,0.06891,6,0,0,0,0.4516,0.0937,0.4141,-0.5859,False
YER059W+YIL050W+YOR080W,YOR080W,dia2_delta,KanMX_deletion,0.3794,0.02015,-0.012669,0.2485,6,0,0,0,0.5542,0.0937,0.3794,-0.6206,False
YER059W+YIL050W+YLR089C,YLR089C,alt1_delta,KanMX_deletion,0.3725,0.06325,-0.090612,0.04294,6,0,0,0,0.47419999999999995,0.0937,0.3725,-0.6275,False
YER059W+YIL050W+YNL141W,YNL141W,aah1_delta,KanMX_deletion,0.3437,0.03055,-0.028651,0.1409,6,0,0,0,0.5781000000000001,0.0937,0.3437,-0.6563,False
YER059W+YIL050W+YKL041W,YKL041W,vps24_delta,KanMX_deletion,0.3287,0.0413,-0.027427,0.01124,6,0,0,0,0.5817,0.0937,0.3287,-0.6713,False
YER059W+YIL050W+YDL013W,YDL013W,slx5_delta,KanMX_deletion,0.3212,0.0311,-0.044021,0.2188,6,0,0,0,0.7097,0.0937,0.3212,-0.6788000000000001,False
YER059W+YIL050W+YCR063W,YCR063W,bud31_delta,KanMX_deletion,0.2952,0.0192,-0.047097,0.05091,6,0,0,0,0.6494,0.0937,0.2952,-0.7048,False
YER059W+YIL050W+YPL226W,YPL226W,new1_delta,KanMX_deletion,0.2908,0.05865,0.382239,0.4775,6,0,0,0,1.0156,0.0937,0.2908,-0.7092,False
YER059W+YIL050W+YOL001W,YOL001W,pho80_delta,KanMX_deletion,0.2852,0.0694,0.324116,0.0003912,6,0,0,0,0.9287,0.0937,0.2852,-0.7148,True
YER059W+YIL050W+YDR123C,YDR123C,ino2_delta,KanMX_deletion,0.2516,0.0828,-0.154965,0.0008461,6,0,0,0,0.49250000000000005,0.0937,0.2516,-0.7484,False
YER059W+YIL050W+YGR157W,YGR157W,cho2_delta,KanMX_deletion,0.0873,0.0211,-0.130594,0.001633,6,0,0,0,0.7839,0.0937,0.0873,-0.9127,False
