orf,self_value,self_rank,n_genes,self_present,version
YHL028W,-0.233156913006567,1175.0,6422,True,nadal_seurat_avg_log2fc
YHL029C,0.241517440776672,5253.0,6422,True,nadal_seurat_avg_log2fc
YHL030W,-0.401126567480923,185.0,6422,True,nadal_seurat_avg_log2fc
YHL031C,-0.194541553135821,1278.0,6422,True,nadal_seurat_avg_log2fc
YHL032C,-0.289180212845797,948.0,6422,True,nadal_seurat_avg_log2fc
YHL033C,,,6422,False,nadal_seurat_avg_log2fc
YHL034C,-0.13221839616529,1516.0,6422,True,nadal_seurat_avg_log2fc
YHL035C,0.0615605145734178,4507.0,6422,True,nadal_seurat_avg_log2fc
YHL036W,0.159529282597035,5015.0,6422,True,nadal_seurat_avg_log2fc
YHL037C,0.0,3633.0,6422,True,nadal_seurat_avg_log2fc
YHL038C,0.209820729726048,5571.0,6422,True,nadal_seurat_avg_log2fc
YHL039W,-0.406697758460239,138.0,6422,True,nadal_seurat_avg_log2fc
YHL040C,0.0715704242496396,4519.0,6422,True,nadal_seurat_avg_log2fc
YHL041W,0.0,3583.0,6422,True,nadal_seurat_avg_log2fc
YHL042W,0.539666360575949,6299.0,6422,True,nadal_seurat_avg_log2fc
YHL043W,2.64434104780009,6416.0,6422,True,nadal_seurat_avg_log2fc
YHL044W,-0.196324468101455,2016.0,6422,True,nadal_seurat_avg_log2fc
YHL045W,0.385576496451987,6060.0,6422,True,nadal_seurat_avg_log2fc
YHL046C,0.493138618404775,6250.0,6422,True,nadal_seurat_avg_log2fc
YHL047C,-0.304235855347955,601.0,6422,True,nadal_seurat_avg_log2fc
YHR001W,-0.4506270931321315,72.0,6422,True,nadal_seurat_avg_log2fc
YHR004C,-0.301617863170259,1079.0,6422,True,nadal_seurat_avg_log2fc
YHR008C,-2.06015379128972,250.0,6422,True,nadal_seurat_avg_log2fc
YHR011W,-0.0268232426890396,2828.0,6422,True,nadal_seurat_avg_log2fc
YHR013C,-0.76756870332961,110.0,6422,True,nadal_seurat_avg_log2fc
YHR014W,0.268187386574759,5741.0,6422,True,nadal_seurat_avg_log2fc
YHR015W,0.144425096863514,5182.0,6422,True,nadal_seurat_avg_log2fc
YHR016C,0.467005187600438,6293.0,6422,True,nadal_seurat_avg_log2fc
YHR017W,0.223120415268953,5762.0,6422,True,nadal_seurat_avg_log2fc
YHR018C,0.382270208769221,6269.0,6422,True,nadal_seurat_avg_log2fc
YHR021W,,,6422,False,nadal_seurat_avg_log2fc
YHR022C,0.0315481882398232,4314.0,6422,True,nadal_seurat_avg_log2fc
YHR025W,-0.239532094275972,707.0,6422,True,nadal_seurat_avg_log2fc
YHR028C,-0.428216314267416,70.0,6422,True,nadal_seurat_avg_log2fc
YHR029C,0.219929876758929,5661.0,6422,True,nadal_seurat_avg_log2fc
YHR030C,0.389404285955656,5993.0,6422,True,nadal_seurat_avg_log2fc
YHR032W,-0.2504521148316,2002.0,6422,True,nadal_seurat_avg_log2fc
YHR033W,-0.239867428124387,410.0,6422,True,nadal_seurat_avg_log2fc
YHR037W,-0.2234220043279,1362.0,6422,True,nadal_seurat_avg_log2fc
YHR039C,0.3971297797602455,6245.0,6422,True,nadal_seurat_avg_log2fc
YHR041C,-1.01746291390036,1139.0,6422,True,nadal_seurat_avg_log2fc
YHR043C,0.239008155212252,5657.0,6422,True,nadal_seurat_avg_log2fc
YHR044C,-0.0312204937888326,2807.0,6422,True,nadal_seurat_avg_log2fc
YHR045W,-0.147094579659678,2256.0,6422,True,nadal_seurat_avg_log2fc
YHR046C,-0.56967579284312,302.0,6422,True,nadal_seurat_avg_log2fc
YHR047C,-0.162986105967199,1527.0,6422,True,nadal_seurat_avg_log2fc
YHR049C,,,6422,False,nadal_seurat_avg_log2fc
YHR049W,-0.0267376565013646,2810.0,6422,True,nadal_seurat_avg_log2fc
YHR050W,-0.013370518839691481,3705.0,6422,True,nadal_seurat_avg_log2fc
YHR051W,0.455880759068183,5912.0,6422,True,nadal_seurat_avg_log2fc
YHR057C,-1.55591422343636,23.0,6422,True,nadal_seurat_avg_log2fc
YHR059W,-0.681700613573002,430.0,6422,True,nadal_seurat_avg_log2fc
YHR060W,-0.0280121126279671,2793.0,6422,True,nadal_seurat_avg_log2fc
YHR061C,-0.079504250920309,2884.0,6422,True,nadal_seurat_avg_log2fc
YHR063C,-0.173138542997728,975.0,6422,True,nadal_seurat_avg_log2fc
YHR064C,-0.646964176488963,222.0,6422,True,nadal_seurat_avg_log2fc
YHR066W,-1.5865181118283,266.0,6422,True,nadal_seurat_avg_log2fc
YHR071W,-0.566800861466435,66.0,6422,True,nadal_seurat_avg_log2fc
YHR073W,0.0617310549074317,4507.0,6422,True,nadal_seurat_avg_log2fc
YHR075C,0.104701745143924,4930.0,6422,True,nadal_seurat_avg_log2fc
YHR076W,0.733209597468183,6209.0,6422,True,nadal_seurat_avg_log2fc
YHR077C,-0.096593131072754,1799.0,6422,True,nadal_seurat_avg_log2fc
YHR078W,-0.129686270112056,1730.0,6422,True,nadal_seurat_avg_log2fc
YHR079C,-0.38441169123986,463.0,6422,True,nadal_seurat_avg_log2fc
YHR080C,-0.055577553447596,2385.0,6422,True,nadal_seurat_avg_log2fc
YHR081W,-0.347699926635676,970.0,6422,True,nadal_seurat_avg_log2fc
YHR086W,-0.337219770247191,1023.0,6422,True,nadal_seurat_avg_log2fc
YHR087W,-0.117788014937677,1872.0,6422,True,nadal_seurat_avg_log2fc
YHR090C,-0.38221871551419,1051.0,6422,True,nadal_seurat_avg_log2fc
YHR091C,3.64934032789287,6422.0,6422,True,nadal_seurat_avg_log2fc
YHR092C,1.2856735650311,6421.0,6422,True,nadal_seurat_avg_log2fc
YHR094C,0.989748825189964,6028.0,6422,True,nadal_seurat_avg_log2fc
YHR095W,0.318523744782307,5406.0,6422,True,nadal_seurat_avg_log2fc
YHR097C,-0.244307866216599,852.0,6422,True,nadal_seurat_avg_log2fc
YHR098C,-0.743067314996703,13.0,6422,True,nadal_seurat_avg_log2fc
YHR100C,0.494671293131347,6100.0,6422,True,nadal_seurat_avg_log2fc
YHR103W,-0.122021029701377,1666.0,6422,True,nadal_seurat_avg_log2fc
YHR104W,1.03477299001342,6345.0,6422,True,nadal_seurat_avg_log2fc
YHR105W,-0.0152910285806015,3953.0,6422,True,nadal_seurat_avg_log2fc
YHR108W,0.116647757041673,4915.0,6422,True,nadal_seurat_avg_log2fc
YHR109W,-0.0520896514000807,2721.0,6422,True,nadal_seurat_avg_log2fc
YHR110W,-0.0998962677232977,2036.0,6422,True,nadal_seurat_avg_log2fc
YHR111W,-0.0115198025717593,3169.0,6422,True,nadal_seurat_avg_log2fc
YHR112C,0.172617224975745,5126.0,6422,True,nadal_seurat_avg_log2fc
YHR113W,-0.91236445040174,1504.0,6422,True,nadal_seurat_avg_log2fc
YHR114W,-0.387842848110893,332.0,6422,True,nadal_seurat_avg_log2fc
YHR115C,-0.083833271798291,2306.0,6422,True,nadal_seurat_avg_log2fc
YHR116W,-0.343673655646933,776.0,6422,True,nadal_seurat_avg_log2fc
YHR117W,-0.0547051474802297,2531.0,6422,True,nadal_seurat_avg_log2fc
YHR120W,0.0805279238871833,4438.0,6422,True,nadal_seurat_avg_log2fc
YHR121W,-1.11747416629971,2.0,6422,True,nadal_seurat_avg_log2fc
YHR123W,4.04784989979675,6422.0,6422,True,nadal_seurat_avg_log2fc
YHR124W,0.209123942073212,5271.0,6422,True,nadal_seurat_avg_log2fc
YHR125W,0.427976075062516,6165.0,6422,True,nadal_seurat_avg_log2fc
YHR126C,0.814233227578653,6284.0,6422,True,nadal_seurat_avg_log2fc
YHR127W,0.0923016865129523,4818.0,6422,True,nadal_seurat_avg_log2fc
YHR129C,-0.185368037621205,1377.0,6422,True,nadal_seurat_avg_log2fc
YHR130C,0.271443336770578,5604.0,6422,True,nadal_seurat_avg_log2fc
YHR131C,-0.21049463764018,946.0,6422,True,nadal_seurat_avg_log2fc
YHR132C,-0.291083886958576,778.0,6422,True,nadal_seurat_avg_log2fc
YHR132W,,,6422,False,nadal_seurat_avg_log2fc
YHR133C,-1.25983646987164,3.0,6422,True,nadal_seurat_avg_log2fc
YHR134W,-0.181407258236559,1765.0,6422,True,nadal_seurat_avg_log2fc
YHR135C,-0.515826175516349,141.0,6422,True,nadal_seurat_avg_log2fc
YHR136C,-0.493082873914866,272.0,6422,True,nadal_seurat_avg_log2fc
YHR137W,-0.644852852445816,72.0,6422,True,nadal_seurat_avg_log2fc
YHR138C,-0.467696069211044,138.0,6422,True,nadal_seurat_avg_log2fc
YHR139C,0.0893455593070763,4701.0,6422,True,nadal_seurat_avg_log2fc
YHR140W,4.11960879693809,6422.0,6422,True,nadal_seurat_avg_log2fc
YHR141C,,,6422,False,nadal_seurat_avg_log2fc
YHR142W,-0.656503482427164,2387.0,6422,True,nadal_seurat_avg_log2fc
YHR143W,-0.762313094057373,344.0,6422,True,nadal_seurat_avg_log2fc
YHR146W,-0.623800133695483,8.0,6422,True,nadal_seurat_avg_log2fc
YHR149C,-0.114101437028807,2733.0,6422,True,nadal_seurat_avg_log2fc
YHR150W,0.460541189504168,6147.0,6422,True,nadal_seurat_avg_log2fc
YHR151C,-0.128502794338395,1913.0,6422,True,nadal_seurat_avg_log2fc
YHR152W,-0.106561168817576,1742.0,6422,True,nadal_seurat_avg_log2fc
YHR153C,0.526363311234815,6334.0,6422,True,nadal_seurat_avg_log2fc
YHR155W,0.144483690510043,5159.0,6422,True,nadal_seurat_avg_log2fc
YHR156C,-0.312695004363761,1871.0,6422,True,nadal_seurat_avg_log2fc
YHR157W,0.134197538468218,5076.0,6422,True,nadal_seurat_avg_log2fc
YHR158C,0.386080846627762,5958.0,6422,True,nadal_seurat_avg_log2fc
YHR159W,-0.0836937634575247,3421.0,6422,True,nadal_seurat_avg_log2fc
YHR160C,0.197694879273707,5351.0,6422,True,nadal_seurat_avg_log2fc
YHR161C,0.10699556906307,5109.0,6422,True,nadal_seurat_avg_log2fc
YHR162W,-1.13145856438419,6.0,6422,True,nadal_seurat_avg_log2fc
YHR163W,-0.291479501615056,607.0,6422,True,nadal_seurat_avg_log2fc
YHR167W,-0.0573284714742742,2653.0,6422,True,nadal_seurat_avg_log2fc
YHR171W,0.339391796999249,6110.0,6422,True,nadal_seurat_avg_log2fc
YHR175W,-0.668344930626505,86.0,6422,True,nadal_seurat_avg_log2fc
YHR176W,3.18603957231998,6422.0,6422,True,nadal_seurat_avg_log2fc
YHR177W,0.0,3868.0,6422,True,nadal_seurat_avg_log2fc
YHR178W,0.773700570635544,6331.0,6422,True,nadal_seurat_avg_log2fc
YHR179W,-1.43833806547608,1.0,6422,True,nadal_seurat_avg_log2fc
YHR180W,0.124716790450308,4765.0,6422,True,nadal_seurat_avg_log2fc
YHR181W,0.175835961859442,5104.0,6422,True,nadal_seurat_avg_log2fc
YHR183W,1.21355981745902,5967.0,6422,True,nadal_seurat_avg_log2fc
YHR184W,0.588461011361056,6032.0,6422,True,nadal_seurat_avg_log2fc
YHR187W,0.312805315246143,5778.0,6422,True,nadal_seurat_avg_log2fc
YHR193C,-0.825793483464158,57.0,6422,True,nadal_seurat_avg_log2fc
YHR194W,-0.0551867164215567,2783.0,6422,True,nadal_seurat_avg_log2fc
YHR195W,1.39174704042629,6337.0,6422,True,nadal_seurat_avg_log2fc
YHR203C,,,6422,False,nadal_seurat_avg_log2fc
YHR204W,-0.528668359491319,2905.0,6422,True,nadal_seurat_avg_log2fc
YHR205W,-0.0042666551867438,3211.0,6422,True,nadal_seurat_avg_log2fc
YHR206W,0.132790618412456,4734.0,6422,True,nadal_seurat_avg_log2fc
YHR207C,-0.0893515312566259,1975.0,6422,True,nadal_seurat_avg_log2fc
YHR209W,0.0084768264917088,3924.0,6422,True,nadal_seurat_avg_log2fc
YHR210C,0.276376847775193,5776.0,6422,True,nadal_seurat_avg_log2fc
YIL001W,0.362454250996038,5558.0,6422,True,nadal_seurat_avg_log2fc
YIL002C,1.30098062580307,6304.0,6422,True,nadal_seurat_avg_log2fc
YIL005W,-0.813705081166978,1768.0,6422,True,nadal_seurat_avg_log2fc
YIL006W,-0.109828089779208,2071.0,6422,True,nadal_seurat_avg_log2fc
YIL007C,-0.111291457102274,1875.0,6422,True,nadal_seurat_avg_log2fc
YIL009W,-0.22831355218451,1191.0,6422,True,nadal_seurat_avg_log2fc
YIL012W,0.0,3506.0,6422,True,nadal_seurat_avg_log2fc
YIL013C,-0.130575116735487,4586.0,6422,True,nadal_seurat_avg_log2fc
YIL014W,-0.0227997830898472,2807.0,6422,True,nadal_seurat_avg_log2fc
YIL015C,,,6422,False,nadal_seurat_avg_log2fc
YIL016W,-0.857641683219698,3.0,6422,True,nadal_seurat_avg_log2fc
YIL017C,-0.0091365190299793,3245.0,6422,True,nadal_seurat_avg_log2fc
YIL020C,0.134474844549874,5071.0,6422,True,nadal_seurat_avg_log2fc
YIL024C,-0.0963011001345863,2393.0,6422,True,nadal_seurat_avg_log2fc
YIL029C,-0.175995226249754,2465.0,6422,True,nadal_seurat_avg_log2fc
YIL030C,-0.191124401017419,654.0,6422,True,nadal_seurat_avg_log2fc
YIL035C,0.742621485048602,5810.0,6422,True,nadal_seurat_avg_log2fc
YIL037C,0.0013135889704488,3957.0,6422,True,nadal_seurat_avg_log2fc
YIL039W,0.0285017023883121,4231.0,6422,True,nadal_seurat_avg_log2fc
YIL041W,-1.31680631601125,88.0,6422,True,nadal_seurat_avg_log2fc
YIL042C,-0.115642179974273,1980.0,6422,True,nadal_seurat_avg_log2fc
YIL043C,-0.683134332516715,4.0,6422,True,nadal_seurat_avg_log2fc
YIL044C,-0.585487778141753,72.0,6422,True,nadal_seurat_avg_log2fc
YIL045W,0.0966054516236314,4589.0,6422,True,nadal_seurat_avg_log2fc
YIL052C,,,6422,False,nadal_seurat_avg_log2fc
YIL053W,-0.916058153355109,2.0,6422,True,nadal_seurat_avg_log2fc
YIL054W,0.0589565132427366,4419.0,6422,True,nadal_seurat_avg_log2fc
YIL055C,-0.172243297093419,2333.0,6422,True,nadal_seurat_avg_log2fc
YIL056W,0.256444315661474,5553.0,6422,True,nadal_seurat_avg_log2fc
YIL057C,0.0,3485.0,6422,True,nadal_seurat_avg_log2fc
YIL058W,0.0,3746.0,6422,True,nadal_seurat_avg_log2fc
YIL059C,-0.245384561077754,1023.0,6422,True,nadal_seurat_avg_log2fc
YIL060W,0.0,3615.0,6422,True,nadal_seurat_avg_log2fc
YIL064W,-0.465922281078853,374.0,6422,True,nadal_seurat_avg_log2fc
YIL065C,-0.310692408650144,549.0,6422,True,nadal_seurat_avg_log2fc
YIL066C,-0.134119529575938,2063.0,6422,True,nadal_seurat_avg_log2fc
YIL067C,0.266959625171639,5442.0,6422,True,nadal_seurat_avg_log2fc
YIL069C,,,6422,False,nadal_seurat_avg_log2fc
YIL071C,-0.137884039603459,1849.0,6422,True,nadal_seurat_avg_log2fc
YIL072W,-0.0782973000794746,3635.0,6422,True,nadal_seurat_avg_log2fc
YIL073C,0.300634785677343,6078.0,6422,True,nadal_seurat_avg_log2fc
YIL074C,-0.660927874545045,318.0,6422,True,nadal_seurat_avg_log2fc
YIL077C,0.149294569716012,5065.0,6422,True,nadal_seurat_avg_log2fc
YIL079C,-1.15055986527376,498.0,6422,True,nadal_seurat_avg_log2fc
YIL086C,-0.130307554938712,2505.0,6422,True,nadal_seurat_avg_log2fc
YIL087C,0.168278234424873,5491.0,6422,True,nadal_seurat_avg_log2fc
YIL088C,-0.0954152932664289,1584.0,6422,True,nadal_seurat_avg_log2fc
YIL089W,-0.0733420696525909,2607.0,6422,True,nadal_seurat_avg_log2fc
YIL090W,-0.726184428591167,76.0,6422,True,nadal_seurat_avg_log2fc
YIL092W,0.28753479794256953,6281.0,6422,True,nadal_seurat_avg_log2fc
YIL093C,-0.244570901266071,1668.0,6422,True,nadal_seurat_avg_log2fc
YIL094C,-0.534100284552556,31.0,6422,True,nadal_seurat_avg_log2fc
YIL095W,0.183374261707611,5278.0,6422,True,nadal_seurat_avg_log2fc
YIL096C,0.288991378291034,5425.0,6422,True,nadal_seurat_avg_log2fc
YIL098C,-0.220756946817611,890.0,6422,True,nadal_seurat_avg_log2fc
YIL100W,-0.0391812120134993,3580.0,6422,True,nadal_seurat_avg_log2fc
YIL101C,0.0372596895642799,4247.0,6422,True,nadal_seurat_avg_log2fc
YIL107C,-0.286006261512234,797.0,6422,True,nadal_seurat_avg_log2fc
YIL108W,0.371339607744689,5818.0,6422,True,nadal_seurat_avg_log2fc
YIL110W,-0.685204324016117,795.0,6422,True,nadal_seurat_avg_log2fc
YIL111W,-1.04658694349075,4.0,6422,True,nadal_seurat_avg_log2fc
YIL112W,-0.162368997310171,1861.0,6422,True,nadal_seurat_avg_log2fc
YIL113W,0.205073138319376,5421.0,6422,True,nadal_seurat_avg_log2fc
YIL116W,0.229225598671523,5538.0,6422,True,nadal_seurat_avg_log2fc
YIL117C,-0.142343766332715,1444.0,6422,True,nadal_seurat_avg_log2fc
YIL119C,0.856968737336993,6280.0,6422,True,nadal_seurat_avg_log2fc
YIL120W,-0.243457207832366,976.0,6422,True,nadal_seurat_avg_log2fc
YIL122W,0.0330759283332988,4258.0,6422,True,nadal_seurat_avg_log2fc
YIL123W,-1.26161832930319,28.0,6422,True,nadal_seurat_avg_log2fc
YIL124W,0.271207886526206,5802.0,6422,True,nadal_seurat_avg_log2fc
YIL125W,-0.848906319220883,1876.0,6422,True,nadal_seurat_avg_log2fc
YIL127C,-0.784741221377532,42.0,6422,True,nadal_seurat_avg_log2fc
YIL135C,0.0404421546734536,4159.0,6422,True,nadal_seurat_avg_log2fc
YIL136W,0.0458736835039737,4346.0,6422,True,nadal_seurat_avg_log2fc
YIL146C,0.685647701709483,6367.0,6422,True,nadal_seurat_avg_log2fc
YIL149C,-0.0513669944240052,2616.0,6422,True,nadal_seurat_avg_log2fc
YIL152W,0.221910520758619,6073.0,6422,True,nadal_seurat_avg_log2fc
YIL153W,0.268891104513775,6031.0,6422,True,nadal_seurat_avg_log2fc
YIL154C,-0.0575757542399509,2566.0,6422,True,nadal_seurat_avg_log2fc
YIL156W,0.0657497990333321,4709.0,6422,True,nadal_seurat_avg_log2fc
YIL157C,1.12414328856873,6416.0,6422,True,nadal_seurat_avg_log2fc
YIL158W,2.74513612431762,6422.0,6422,True,nadal_seurat_avg_log2fc
YIL160C,0.0,3173.0,6422,True,nadal_seurat_avg_log2fc
YIL161W,-0.690862338033191,298.0,6422,True,nadal_seurat_avg_log2fc
YIL162W,-0.209450170980966,1435.0,6422,True,nadal_seurat_avg_log2fc
YIL163C,-0.0877288493714743,4005.0,6422,True,nadal_seurat_avg_log2fc
YIL164C,-0.0295039943100832,2938.0,6422,True,nadal_seurat_avg_log2fc
YIL167W,,,6422,False,nadal_seurat_avg_log2fc
YIL168W,,,6422,False,nadal_seurat_avg_log2fc
YIL170W,,,6422,False,nadal_seurat_avg_log2fc
YIL173W,-0.0523216340140826,2460.0,6422,True,nadal_seurat_avg_log2fc
YIR001C,-0.401912330756052,1172.0,6422,True,nadal_seurat_avg_log2fc
YIR016W,0.180531282388736,5698.0,6422,True,nadal_seurat_avg_log2fc
YIR018C,,,6422,False,nadal_seurat_avg_log2fc
YIR018W,-0.101181249961642,2219.0,6422,True,nadal_seurat_avg_log2fc
YIR019C,-0.0293091855758538,3029.0,6422,True,nadal_seurat_avg_log2fc
YIR021W,-0.547220404747981,2788.0,6422,True,nadal_seurat_avg_log2fc
YIR025W,0.433313580520389,5997.0,6422,True,nadal_seurat_avg_log2fc
YIR027C,0.236643592162389,5762.0,6422,True,nadal_seurat_avg_log2fc
YIR028W,1.57878168904724,6408.0,6422,True,nadal_seurat_avg_log2fc
YIR030C,-0.163470519480153,1670.0,6422,True,nadal_seurat_avg_log2fc
YIR034C,0.608797013933822,6307.0,6422,True,nadal_seurat_avg_log2fc
YIR035C,-0.573914200217324,37.0,6422,True,nadal_seurat_avg_log2fc
YIR036C,-0.0549879503182696,2483.0,6422,True,nadal_seurat_avg_log2fc
YIR037W,-1.30706680873589,2.0,6422,True,nadal_seurat_avg_log2fc
YIR038C,-0.685142838849482,371.0,6422,True,nadal_seurat_avg_log2fc
YIR039C,0.230738500982943,5380.0,6422,True,nadal_seurat_avg_log2fc
YIR042C,-5.94096870534244e-05,3245.0,6422,True,nadal_seurat_avg_log2fc
YIR044C,,,6422,False,nadal_seurat_avg_log2fc
YJL004C,-0.140250698526243,1718.0,6422,True,nadal_seurat_avg_log2fc
YJL012C,3.32745138152302,6422.0,6422,True,nadal_seurat_avg_log2fc
YJL017W,,,6422,False,nadal_seurat_avg_log2fc
YJL020C,-0.110462179582798,2060.0,6422,True,nadal_seurat_avg_log2fc
YJL023C,0.321988477872814,5850.0,6422,True,nadal_seurat_avg_log2fc
YJL027C,0.574936858805327,6301.0,6422,True,nadal_seurat_avg_log2fc
YJL030W,-0.212521018450865,1042.0,6422,True,nadal_seurat_avg_log2fc
YJL043W,-0.139444499646981,1952.0,6422,True,nadal_seurat_avg_log2fc
YJL044C,-0.166867091727309,1030.0,6422,True,nadal_seurat_avg_log2fc
YJL045W,0.488284859078989,6385.0,6422,True,nadal_seurat_avg_log2fc
YJL047C,-0.146449409244946,1667.0,6422,True,nadal_seurat_avg_log2fc
YJL048C,0.0242346343945289,4218.0,6422,True,nadal_seurat_avg_log2fc
YJL051W,0.122612094116003,4724.0,6422,True,nadal_seurat_avg_log2fc
YJL052W,-1.03953544354695,66.0,6422,True,nadal_seurat_avg_log2fc
YJL055W,-0.555078828242168,1192.0,6422,True,nadal_seurat_avg_log2fc
YJL057C,-0.376896794107115,2292.0,6422,True,nadal_seurat_avg_log2fc
YJL058C,-0.18568178056068,3332.0,6422,True,nadal_seurat_avg_log2fc
YJL059W,-0.281090305944756,3427.0,6422,True,nadal_seurat_avg_log2fc
YJL060W,-0.129500149637836,1569.0,6422,True,nadal_seurat_avg_log2fc
YJL062W,0.135675399223967,5260.0,6422,True,nadal_seurat_avg_log2fc
YJL063C,,,6422,False,nadal_seurat_avg_log2fc
YJL065C,-0.328564320777442,591.0,6422,True,nadal_seurat_avg_log2fc
YJL066C,0.0076184944974929,4206.0,6422,True,nadal_seurat_avg_log2fc
YJL067W,0.0,3419.0,6422,True,nadal_seurat_avg_log2fc
YJL068C,-0.0343624770497128,2375.0,6422,True,nadal_seurat_avg_log2fc
YJL070C,0.663156098659084,6404.0,6422,True,nadal_seurat_avg_log2fc
YJL071W,0.11809419849541,4844.0,6422,True,nadal_seurat_avg_log2fc
YJL073W,-0.16796822898429,1561.0,6422,True,nadal_seurat_avg_log2fc
YJL077C,-0.0122056146034626,3162.0,6422,True,nadal_seurat_avg_log2fc
YJL077W,,,6422,False,nadal_seurat_avg_log2fc
YJL078C,0.168478893703327,5072.0,6422,True,nadal_seurat_avg_log2fc
YJL079C,0.0592651053408738,4640.0,6422,True,nadal_seurat_avg_log2fc
YJL081C,-1.094211714746,1137.0,6422,True,nadal_seurat_avg_log2fc
YJL082W,0.192171991913932,5301.0,6422,True,nadal_seurat_avg_log2fc
YJL083W,0.136375979213935,5041.0,6422,True,nadal_seurat_avg_log2fc
YJL084C,0.5325666244824,6318.0,6422,True,nadal_seurat_avg_log2fc
YJL089W,0.0,3604.0,6422,True,nadal_seurat_avg_log2fc
YJL092W,-0.171887558316756,4022.0,6422,True,nadal_seurat_avg_log2fc
YJL093C,-0.237490190846557,531.0,6422,True,nadal_seurat_avg_log2fc
YJL094C,-0.387873090093635,2865.0,6422,True,nadal_seurat_avg_log2fc
YJL095W,-0.337840794616734,560.0,6422,True,nadal_seurat_avg_log2fc
YJL096W,,,6422,False,nadal_seurat_avg_log2fc
YJL098W,-0.802565202107506,62.0,6422,True,nadal_seurat_avg_log2fc
YJL099W,-0.388058653389556,690.0,6422,True,nadal_seurat_avg_log2fc
YJL100W,-0.322254474320666,1740.0,6422,True,nadal_seurat_avg_log2fc
YJL102W,-0.0348005595165512,2474.0,6422,True,nadal_seurat_avg_log2fc
YJL103C,0.122236198096801,5042.0,6422,True,nadal_seurat_avg_log2fc
YJL105W,0.147888951678161,4997.0,6422,True,nadal_seurat_avg_log2fc
YJL107C,-0.0853778398052406,4454.0,6422,True,nadal_seurat_avg_log2fc
YJL108C,0.221343480804081,5606.0,6422,True,nadal_seurat_avg_log2fc
YJL110C,-0.680715543356522,1003.0,6422,True,nadal_seurat_avg_log2fc
YJL112W,0.22355534286202,4990.0,6422,True,nadal_seurat_avg_log2fc
YJL116C,-0.122000470717296,1985.0,6422,True,nadal_seurat_avg_log2fc
YJL123C,-0.0275709394881405,3105.0,6422,True,nadal_seurat_avg_log2fc
YJL128C,-0.117655521356563,1668.0,6422,True,nadal_seurat_avg_log2fc
YJL129C,-0.999273051528097,1010.0,6422,True,nadal_seurat_avg_log2fc
YJL131C,-0.358099838908319,3161.0,6422,True,nadal_seurat_avg_log2fc
YJL132W,0.997507361718058,6422.0,6422,True,nadal_seurat_avg_log2fc
YJL133W,0.241993674571261,5788.0,6422,True,nadal_seurat_avg_log2fc
YJL134W,-0.0604301403568728,2080.0,6422,True,nadal_seurat_avg_log2fc
YJL135W,0.0,4422.0,6422,True,nadal_seurat_avg_log2fc
YJL137C,0.230098860806929,5504.0,6422,True,nadal_seurat_avg_log2fc
YJL138C,-0.757359233106989,17.0,6422,True,nadal_seurat_avg_log2fc
YJL141C,-0.0240991592153373,4273.0,6422,True,nadal_seurat_avg_log2fc
YJL142C,1.24039811944687,6347.0,6422,True,nadal_seurat_avg_log2fc
YJL144W,0.412544267872777,5967.0,6422,True,nadal_seurat_avg_log2fc
YJL145W,-0.270326954798493,690.0,6422,True,nadal_seurat_avg_log2fc
YJL146W,-0.112106112526832,1839.0,6422,True,nadal_seurat_avg_log2fc
YJL147C,-0.19389270554066,1420.0,6422,True,nadal_seurat_avg_log2fc
YJL148W,-0.703838462863776,95.0,6422,True,nadal_seurat_avg_log2fc
YJL149W,-0.0751209342937014,4076.0,6422,True,nadal_seurat_avg_log2fc
YJL150W,0.0,4048.0,6422,True,nadal_seurat_avg_log2fc
YJL151C,-0.594998204648453,47.0,6422,True,nadal_seurat_avg_log2fc
YJL152W,-0.0227469440806693,3316.0,6422,True,nadal_seurat_avg_log2fc
YJL154C,0.879715826600884,6220.0,6422,True,nadal_seurat_avg_log2fc
YJL155C,0.180264385196546,5460.0,6422,True,nadal_seurat_avg_log2fc
YJL157C,-0.451117254038535,179.0,6422,True,nadal_seurat_avg_log2fc
YJL158C,-0.769776836645396,11.0,6422,True,nadal_seurat_avg_log2fc
